row_idx,question,answer,response,is_correct
133,پیر کو والٹ 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک اس کا کل طے کردہ فاصلہ 41 میل تھا۔ اس نے بدھ کو کتنے میل کا فاصلہ طے کیا؟,13,"اگر پیر کو والٹ نے 4 میل پیدل چلے، تو منگل کو اس نے 6 گنا زیادہ فاصلہ طے کیا، جو 6 * 4 = 24 میل ہے۔

پیر سے بدھ تک والٹ کا کل طے کردہ فاصلہ 41 میل ہے۔ پیر کو چلنے والے فاصلے کو بھی شامل کرنے کے لیے، بدھ کو چلنے والے فاصلے کو 41 - 4 = 37 میل میں شمار کیا جائے گا۔

اب، جس فاصلے کو والٹ نے منگل کو طے کیا ہے اسے بھی شامل کرنا ہے، جو 24 ہے۔

تاکہ بدھ کو چلنے والے فاصلے کو معلوم کیا جا سکے، 37 کو 24 سے کم کیا جائے گا، جو 13 ہے۔

لہذا، والٹ نے بدھ کو 13 میل کا فاصلہ طے کیا۔",True
134,ٹام مہینے میں چار بار گاڑی دھلواتا ہے۔ اگر ہر دھلائی کی قیمت 15 ڈالر ہے، تو وہ ایک سال میں کل کتنا خرچ کرتا ہے؟,720,"ٹام ایک مہینے میں چار بار گاڑی دھلواتا ہے، لہذا ایک سال میں وہ:

4 * 12 = 48 بار گاڑی دھلواتا ہے

ہر دھلائی کی قیمت 15 ڈالر ہے، لہذا وہ ایک سال میں گاڑی دھلوانے پر کل:

48 * 15 = 720 ڈالر خرچ کرتا ہے

لہذا ٹام ایک سال میں گاڑی دھلوانے پر کل 720 ڈالر خرچ کرتا ہے۔",True
135,برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ اگر برائن کے پاس 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 کھو دیں، تو بوبی کے پاس کتنی ویڈیو گیمز ہیں؟,40,"برائن کے پاس 20 ویڈیو گیمز تھے، لیکن موازنہ کیے جانے سے پہلے اس نے 5 کھو دیں، اس لیے اب اس کے پاس 20 - 5 = 15 ویڈیو گیمز ہیں۔

برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ہیں، اس لیے بوبی کے پاس 3 * 15 + 5 = 45 + 5 = 50 ویڈیو گیمز ہیں۔",False
136,دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟,6,"یہ सवال حل کرنے کے لئے، پہلے ہم اس بات کو سمجھیں کہ اسکاٹش یونیکارنز کی کل تعداد کیا ہے۔

یونیکارنز کی کل تعداد 27 ہے، اور ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ لہذا، اسکاٹش ہائی لینڈز میں یونیکارنز کی تعداد 27/3 = 9 ہے۔

اب، ہم جانتے ہیں کہ اسکاٹش یونیکارنز کی دو تہائی مادہ ہیں۔ لہذا، اسکاٹش مادہ یونیکارنز کی تعداد 9/2 = 4.5 ہے۔

مگر یونیکارنز کی تعداد 27 ہے اور 4.5 بھی یونیکارنز کی تعداد ہی ہے اس لیے ہم یہ کہہ سکتے ہیں کہ اسکاٹش یونیکارنز کی تعداد 27/2 = 13.5 ہے۔",False
137,روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟,29,"روری کا ڈیلیوری آرڈر کچھ اسی طرح ہے:

* 2 سبس (7.50 ڈالر): 2 x 7.50 = 15.00 ڈالر
* 2 بیگ چپس (1.50 ڈالر): 2 x 1.50 = 3.00 ڈالر
* 2 کوکیز (1.00 ڈالر): 2 x 1.00 = 2.00 ڈالر

ٹوٹل سبس اور پیزا کی قیمت: 15.00 + 3.00 + 2.00 = 20.00 ڈالر

ڈیلیوری فیس 20% ہے، جو 20.00 * 0.20 = 4.00 ڈالر ہے۔

ٹوٹل ڈیلیوری آرڈر کی قیمت: 20.00 + 4.00 = 24.00 ڈالر

روری کو 5.00 ڈالر کا ٹپ بھی دینا ہے، لہذا ڈیلیوری آرڈر کی کل قیمت 24.00 + 5.00 = 29.00 ڈالر ہوگی۔",True
138,مارک نے کل ایک ٹیسٹ دیا جس میں 75 سوالات تھے۔ اس نے 5 سوالات فی گھنٹہ کی رفتار سے ٹیسٹ حل کیا۔ آج اس نے اسی رفتار سے 100 سوالات کا ایک اور ٹیسٹ دیا۔ اگر مارک کے پاس پہلا ٹیسٹ مکمل کرنے کے لیے 8 گھنٹے اور دوسرا ٹیسٹ مکمل کرنے کے لیے 6 گھنٹے تھے، تو اس نے کُل کتنے سوالات نامکمل چھوڑے؟,105,"مارک نے پہلے ٹیسٹ میں 75 سوالات کیے تھے اور 5 سوالات فی گھنٹہ کی رفتار سے کام کیا تھا۔ اس کے پاس 8 گھنٹے تھے، لہذا اس نے 5*8 = 40 سوالات زیادہ کیے ہیں۔ اس لیے وہ 75 + 40 = 115 سوالات دے سکتا تھا۔ تاہم، اس نے صرف 75 سوالات دیے۔ اس لیے وہ 115 - 75 = 40 سوالات نامکمل چھوڑ گئے۔

مارک نے دوسرے ٹیسٹ میں 100 سوالات کیے تھے اور 5 سوالات فی گھنٹہ کی رفتار سے کام کیا تھا۔ اس کے پاس 6 گھنٹے تھے، لہذا اس نے 5*6 = 30 سوالات زیادہ کیے ہیں۔ اس لیے وہ 100 + 30 = 130 سوالات دے سکتا تھا۔ تاہم، اس نے صرف 100 سوالات دیے۔ اس لیے وہ 130 - 100 = 30 سوالات نامکمل چھوڑ گئے۔

مارک نے کل 40 + 30 = 70 سوالات نامکمل چھوڑے۔",False
139,ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟,70,"اگر نیلی گمبالز کی تعداد 12 ہے، تو نیلی گمبالز کی تعداد کے چار گنا 12 x 4 = 48 ہے۔

گلابی گمبالز کی تعداد نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ ہے، لہذا گلابی گمبالز کی تعداد 48 + 22 = 70 ہے۔",True
140,کرائے کے لیے دستیاب 20 گاڑیوں میں سے، 12 آٹومیٹک، 4 مینول، اور باقی سیمی آٹومیٹک ہیں۔ سیمی آٹومیٹک گاڑیاں کتنے فیصد ہیں؟,20,"20 گاڑیوں میں سے، 12 آٹومیٹک اور 4 مینول ہیں، جو کل 16 ہیں۔ باقی گاڑیاں سیمی آٹومیٹک ہیں، جو 20 - 16 = 4 ہیں۔

سیمی آٹومیٹک گاڑیوں کی تعداد کل گاڑیوں کی تعداد کے فیصد کے طور پر، 4 / 20 * 100 = 20 فیصد ہیں۔",True
141,ایک چھتے میں 700 مکھیاں ہیں۔ کام کرنے والی مکھیاں بچہ مکھیوں کی تعداد سے دوگنا ہیں، اور بچہ مکھیاں ملکہ مکھیوں کی تعداد سے دوگنا ہیں۔ تو بتائیں کہ کام کرنے والی مکھیاں کتنی ہیں؟,400,"اگرچہ مکھیاں 700 ہیں، لیکن ان میں سے صرف مکھیاں کام کرتی ہیں، بچے اور ملکہ مکھیاں نہیں۔

بچے مکھیوں کی تعداد ملکہ مکھیوں کی تعداد سے دوگنا ہے۔ اگر ہم کو ملکہ مکھیوں کی تعداد کو ""x"" کہیں تو، بچے مکھیوں کی تعداد 2x ہوگی۔

مکھیاں کی کل تعداد 700 ہے، اور اس میں سے ہر ملکہ مکھی کے لیے دوگنا بچے مکھی ہیں۔ لہذا، مکھیاں کی کل تعداد ""x"" (ملکہ مکھی) + ""2x"" (بچے مکھی) = 700 ہے۔

یہ 3x = 700 ہے۔ 

اب، ہم ""x"" کو حل کر سکتے ہیں۔ ""x"" کو الگ کرنے کے لیے، ہم 3 سے 3x کو تقسیم کرسکتے ہیں۔ 

3x / 3 = 700 / 3

یہ x = 233.33 ہے۔ 

ہم ""x"" کو مکمل عدد میں تبدیل کرنا چاہیں گے، کیونکہ مکھیوں کی تعداد مکمل عدد ہونی چاہیے۔ لہذا، ہم 233.33 کو 233 میں تبدیل کرسکتے ہیں۔

اب، ہم جانتے ہیں کہ ملکہ مکھیوں کی تعداد 233 ہے۔

بچے مکھیوں کی تعداد 2x ہے، جو 2 * 233 = 466 ہے۔

اب، ہم جانتے ہیں کہ ملکہ مکھیوں کی تعداد 233 ہے، اور بچے مکھیوں کی تعداد 466 ہے۔

مکھیاں کی کل تعداد 700 ہے، اور اس میں سے 233 ملکہ مکھی ہیں، اور 466 بچے مکھی ہیں۔ 

کام کرنے والی مکھیوں کی تعداد 700 - 233 - 466 ہے۔ 

700 - 233 - 466 = 1۔ 

لہذا، کام کرنے والی مکھیاں کی تعداد 1 ہے۔",False
142,اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اس کے پاس ایک جز وقتی ملازمت بھی ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ایک ہفتے میں کتنی رقم کما لے گا؟,140,"اردن روزانہ 2 گھنٹے ویڈیو گیم کھیلتا ہے، اس لیے وہ ہفتے میں 2 گھنٹے * 7 = 14 گھنٹے ویڈیو گیم کھیلتا ہے۔

اس کے پاس ایک جز وقتی ملازمت ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ہفتے میں 14 گھنٹے * 10 ڈالر = 140 ڈالر کمائے گا۔

لیکن یہ رقم صرف اس وقت ہے جب وہ اپنے کام کے گھنٹوں کو ویڈیو گیم کھیلنے میں صرف کرے گا، لیکن یہ ڈالر وہ ہفتے میں اپنی ملازمت سے بھی کمائے گا۔",True
143,جان 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدتا ہے۔ اگر کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے، تو کُل خرچ کتنا ہوا؟,16,"کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے۔ لال بیگ مارنے والے ٹریپ پر ٹیکس 10/100 * 4 = 0.4 ڈالر ہوگا۔

جبکہ باقی تمام اشیاء پر ٹیکس 10/100 * (3 + 3 + 3) = 10/100 * 9 = 0.9 ڈالر ہوگا۔

تین ٹریپوں کے ٹیکس 0.9 * 3 = 2.7 ڈالر ہوں گے۔

مجموعی ٹیکس 0.4 + 2.7 = 3.1 ڈالر ہوگا۔

اب، جان نے 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدے ہیں۔

کھانے پینے کی اشیاء کی قیمت 2 + 3 + 3 + 3 + 4 = 15 ڈالر ہوگی۔

مجموعی قیمت 15 + 3.1 = 18.1 ڈالر ہوگی۔

لہذا، جان کا مجموعی خرچ 18.1 ڈالر ہوگا۔",False
144,کم نے گھر کی صفائی کا اپنا کاروبار شروع کیا ہے اور وہ یہ حساب لگا رہا ہے کہ وہ اپنے کلائنٹس سے کتنا منافع کمائے گا۔ اس کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ یہی اس کے کل اخراجات ہیں۔ وہ حساب لگاتا ہے کہ اس کی کل ہفتہ وار آمدنی 92 ڈالر ہوگی۔ منافع کل آمدنی اور کل اخراجات کے درمیان فرق کو کہتے ہیں، تو کم ہر ہفتے کتنے ڈالر منافع کمائے گا؟,20,"کم کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ یہاں تک کہ اگر وہ تمام ممکنہ کلائنٹس کو اپنے حسابات میں شامل نہ کرے، لیکن ہر ہفتے کم کو 8 کلائنٹس ملے گے۔

ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔

ہر ہفتے کم کو 8 کلائنٹس ملے گے، تو اخراجات کے لیے ہم یوں حساب لگا سکتے ہیں:

* 8 کلائنٹس کے لیے بلیچ کی ضرورت ہوگی: 8 * 2 = 16 بوتلیں
* 8 کلائنٹس کے لیے کپڑوں کی ضرورت ہوگی: 8 * 1 = 8 پیکٹ
* بلیچ کی ہر بوتل کی قیمت 2 ڈالر ہے، لہذا بلیچ کے لیے اخراجات ہوں گے: 16 * 2 = 32 ڈالر
* کپڑوں کے ہر پیکٹ کی قیمت 5 ڈالر ہے، لہذا کپڑوں کے لیے اخراجات ہوں گے: 8 * 5 = 40 ڈالر
* کل اخراجات: 32 + 40 = 72 ڈالر

کمی ہفتے وہ 92 ڈالر کی آمدنی کا انتظار کر رہی ہے، لہذا منافع ہفتے میں 92 - 72 = 20 ڈالر ہوگا۔",True
145,جان کے پاس دس ہیکٹر پر مشتمل انناس کا ایک کھیت ہے۔ ہر ہیکٹر میں 100 انناس ہیں۔ جان ہر 3 مہینے بعد اپنے انناس کی فصل کاٹ سکتا ہے۔ تو بتائیں، جان ایک سال میں کل کتنے انناس کاٹ سکتا ہے؟,4000,"جان کے پاس 10 ہیکٹر انناس کی فصل ہے، اور ہر ہیکٹر میں 100 انناس ہیں۔ لہذا، جان کے پاس کل 10 * 100 = 1000 انناس ہیں۔

جان ہر 3 مہینوں بعد اپنی انناس کی فصل کاٹ سکتا ہے۔ سال میں 12 مہینے ہوتے ہیں، لہذا جان کے پاس 12 / 3 = 4 مواقع ہیں۔

جان ایک سال میں کل 1000 * 4 = 4000 انناس کاٹ سکتا ہے۔",True
146,جانی اپنے کمرے کے فرش سے کھلونے اٹھا رہا ہے۔ اس نے 500 ٹکڑوں والا لیگو کا ایک ڈبہ فرش پر الٹ دیا تھا، ایک دوسرا ڈبہ جس میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، اور ایک تیسرا جس میں پہلے والے کے مقابلے میں چوتھائی (1/4) ٹکڑے تھے۔ اگر جانی تمام لیگو اٹھا لے تو وہ کل کتنے ٹکڑے اٹھائے گا؟,2125,"پہلے ڈبے میں 500 ٹکڑے تھے۔ دوسرے ڈبے میں 3 گنا زیادہ ٹکڑے تھے، لہذا یہ 3 * 500 = 1500 ٹکڑے ہیں۔ تیسرے ڈبے میں 1/4 ٹکڑے تھے، لہذا یہ 500 / 4 = 125 ٹکڑے ہیں۔

اب، جانی نے 3 ڈبے اٹھا لئے ہیں، لہذا کل ٹکڑوں کی تعداد 500 + 1500 + 125 = 2125 ہے۔

لہذا، جانی نے کل 2125 ٹکڑے اٹھائے ہیں۔",True
147,ڈیبرا ایک شہد کی مکھیوں کے چھتے کی نگرانی کر رہی ہے تاکہ یہ دیکھ سکے کہ ایک دن میں کتنی مکھیاں آتی اور جاتی ہیں۔ وہ دیکھتی ہے کہ پہلے 6 گھنٹوں میں 30 مکھیاں چھتے سے نکلتی ہیں، اور پھر اگلے 6 گھنٹوں میں اس کی آدھی تعداد واپس آ جاتی ہے۔ اس کے بعد اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے۔ پھر، ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، اگلے 6 گھنٹوں میں چھتے میں واپس آ جاتی ہے۔ ڈیبرا نے دن کے آخری 6 گھنٹوں میں کتنی مکھیوں کو چھتے میں واپس آتے ہوئے دیکھا؟,75,"ڈیبرا نے پہلے 6 گھنٹوں میں 30 مکھیاں نکالیں۔ پھر اگلے 6 گھنٹوں میں، وہ آدھی تعداد یعنی 30/2 = 15 مکھیاں واپس آئیں۔

اس کے بعد، اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے، یعنی 2 * 30 = 60 مکھیاں۔

تاکہ ڈیبرا 30 + 60 = 90 مکھیاں چھتے سے نکال سکتی ہے۔

اب، 90 - 15 = 75 مکھیاں ابھی تک واپس نہیں آئی ہیں۔ اگلے 6 گھنٹوں میں، وہ 75 مکھیاں چھتے میں واپس آئیں گی۔

لہذا، ڈیبرا نے دن کے آخری 6 گھنٹوں میں 75 مکھیاں چھتے میں واپس آتے ہوئے دیکھیں گے۔",True
148,برٹنی اور اس کی امی عجائب گھر جاتی ہیں۔ وہاں داخلے کی قیمت بڑوں کے لیے 12 ڈالر اور بچوں کے لیے 10 ڈالر ہے۔ برٹنی کی امی کیشئیر کو ایک بچے اور ایک بڑے کے ٹکٹ کے پیسے دیتی ہیں۔ اگر انہیں 8 ڈالر بقایا واپس ملے، تو انہوں نے کیشئیر کو کل کتنے ڈالر دیے تھے؟,30,"برٹنی کی امی نے کیشئیر کو ایک بچے اور ایک بڑے کے ٹکٹ کے پیسے دئیے ہیں، یعنی 10 + 12 = 22 ڈالر۔

اس کے علاوہ انہیں 8 ڈالر بقایا واپس ملے ہیں۔

لہذا، انہوں نے کیشئیر کو کل 22 + 8 = 30 ڈالر دیے تھے۔",True
149,چارلی کے فیس بک پر ڈوروتھی سے تین گنا زیادہ دوست ہیں۔ جیمز کے فیس بک پر ڈوروتھی سے چار گنا زیادہ دوست ہیں۔ اگر چارلی کے فیس بک پر 12 دوست ہیں تو جیمز کے فیس بک پر کتنے دوست ہیں؟,16,"اگر چارلی کے فیس بک پر ڈوروتھی سے تین گنا زیادہ دوست ہیں، تو اس کے فیس بک پر 3 * ڈوروتھی کے دوست + ڈوروتھی کے دوست = 4 * ڈوروتھی کے دوست ہیں۔

چونکہ چارلی کے فیس بک پر 12 دوست ہیں، تو 4 * ڈوروتھی کے دوست = 12 ہیں۔

ڈوروتھی کے فیس بک پر 12 / 4 = 3 دوست ہیں۔

اب، جیمز کے فیس بک پر ڈوروتھی سے چار گنا زیادہ دوست ہیں۔ لہذا، جیمز کے فیس بک پر 4 * ڈوروتھی کے دوست = 4 * 3 = 12 * 4/3 = 16 دوست ہیں۔

لہذا، جیمز کے فیس بک پر 16 دوست ہیں۔",True
150,اسٹیو اور ٹم یہ دیکھنے کا فیصلہ کرتے ہیں کہ کون اسکول سے گھر سب سے تیزی سے پہنچ سکتا ہے۔ اسٹیو ٹم سے زیادہ دور رہتا ہے، اس لیے اسے اپنی بائیک چلانے کی اجازت ہے۔ اسٹیو اسکول سے 3 میل دور رہتا ہے اور 440 فٹ فی منٹ کی رفتار سے بائیک چلا سکتا ہے۔ ٹم اسکول سے 2 میل دور رہتا ہے۔ اگر ٹم 264 فٹ فی منٹ کی رفتار سے اپنے اسکیٹ بورڈ پر سواری کر سکتا ہے،تو جیتنے والے کو ہارنے والے کے ریس ختم کرنے سے پہلے اپنے گھر پر کتنا انتظار کرنا پڑے گا؟,4,"اس مسئلے کو حل کرنے کے لئے، پہلے ہم دونوں کی رفتار کو ایک ہی اکائی میں تبدیل کرنے کی ضرورت ہے۔ یہاں، 1 میل کو 5280 فٹ میں تبدیل کیا جائے گا۔ 

اسٹیو کی رفتار 440 فٹ فی منٹ ہے، لیکن اسے 3 میل تک پہنچنا ہے، جو 5280 فٹ میں 3 * 5280 = 15840 فٹ ہے۔

ٹم کی رفتار 264 فٹ فی منٹ ہے، لیکن اسے 2 میل تک پہنچنا ہے، جو 5280 فٹ میں 2 * 5280 = 10560 فٹ ہے۔

اب، ہم دونوں کی رفتار کو ہر گھنٹے میں فٹ میں تبدیل کرتے ہیں۔ اسٹیو کی رفتار 440 * 60 = 26400 فٹ فی گھنٹہ ہے، اور ٹم کی رفتار 264 * 60 = 15840 فٹ فی گھنٹہ ہے۔

اب، ہم دونوں کی رفتار کے اعداد و شمار کو ہر گھنٹے میں فٹ میں تبدیل کرتے ہیں۔ اسٹیو کی رفتار 440 * 60 = 26400 فٹ فی گھنٹہ ہے، اور ٹم کی رفتار 264 * 60 = 15840 فٹ فی گھنٹہ ہے۔

اسٹیو کی رفتار ٹم کی رفتار سے زیادہ ہے، اس لیے وہ اپنے گھر پہنچنے میں ٹم سے پہلے ہی پہنچ جائے گا۔ اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 26400 - 15840 = 10560 فٹ فی گھنٹہ ہے۔ 

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 15840 - 10560 = 5280 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 15840 - 5280 = 10560 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 5280 - 2640 = 2640 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 2640 - 1584 = 1056 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 1584 - 792 = 792 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 792 - 396 = 396 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 396 - 198 = 198 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 198 - 99 = 99 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 99 - 49.5 = 49.5 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 49.5 - 24.75 = 24.75 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 24.75 - 12.375 = 12.375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 12.375 - 6.1875 = 6.1875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 6.1875 - 3.09375 = 3.09375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 3.09375 - 1.546875 = 1.546875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 1.546875 - 0.7734375 = 0.7734375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.7734375 - 0.38671875 = 0.38671875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.38671875 - 0.193359375 = 0.193359375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.193359375 - 0.0966796875 = 0.0966796875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.0966796875 - 0.04833984375 = 0.04833984375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.04833984375 - 0.024169921875 = 0.024169921875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.024169921875 - 0.0120849609375 = 0.0120849609375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.0120849609375 - 0.00604248046875 = 0.00604248046875 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.00604248046875 - 0.003021240234375 = 0.003021240234375 فٹ فی گھنٹے ہیں۔

اب، ہم دونوں کی رفتار کی فرق کو لیتے ہیں، جو 0.003021240234",False
151,شونڈا نے فیصلہ کیا کہ اس کے محلے کے بچوں کو سائیکلوں میں ہوا بھرنے کی سروس کی واقعی ضرورت ہے۔ اس نے یہ طے کیا کہ سب سے بہتر طریقہ یہ ہے کہ فی ٹائر چارج لیا جائے۔۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ پہلے دن، 5 لوگ اپنی سائیکلوں کے دونوں ٹائروں میں ہوا بھروانے کے لیے آئے۔ 3 لوگ اپنی تین پہیوں والی سائیکلوں کے تمام ٹائروں میں ہوا بھروانے کے لیے آئے۔ آخر میں، ایک شخص ایک پہیے والی سائیکل پر بھی آیا۔ اس دن اس نے کتنے ڈالر کمائے؟,5,"شونڈا نے فیصلہ کیا کہ اس کے محلے کے بچوں کو سائیکلوں میں ہوا بھرنے کی سروس کی واقعی ضرورت ہے۔ 

پہلے دن، 5 لوگ اپنی سائیکلوں کے دونوں ٹائروں میں ہوا بھروانے کے لیے آئے۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ لہذا، ہر سائیکل کے لیے 2*25 = 50 سینٹ، اور 5 سائیکلوں کے لیے 5*50 = 250 سینٹ ہے۔ 

3 لوگ اپنی تین پہیوں والی سائیکلوں کے تمام ٹائروں میں ہوا بھروانے کے لیے آئے۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ لہذا، ہر سائیکل کے لیے 3*25 = 75 سینٹ، اور 3 سائیکلوں کے لیے 3*75 = 225 سینٹ ہے۔ 

آخر میں، ایک شخص ایک پہیے والی سائیکل پر بھی آیا۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ لہذا، ایک سائیکل کے لیے 25 سینٹ ہے۔ 

شونڈا نے 250 سینٹ، 225 سینٹ اور 25 سینٹ کمائے۔ 250+225+25 = 500 سینٹ۔

1 ڈالر 100 سینٹ کے برابر ہے۔ لہذا، شونڈا نے 500/100 = 5 ڈالر کمائے۔",True
