question,answer,response,is_correct
جولیا اپنے گھر میں ایک عشائیے کی تیاری کر رہی تھی، جہاں اس کا ارادہ تھا کہ وہ سٹو پیش کرے۔ اس نے محسوس کیا کہ اس کے پاس پلاسٹک کے چمچ ختم ہو چکے ہیں، اس لیے اس نے چمچوں کا ایک نیا پیکج خریدا۔ بعد میں، اس کے شوہر نے بھی 5 نئے چمچوں کا ایک پیکج خریدا اور انہیں جولیا کو دے دیا۔ جب جولیا سٹو بنا رہی تھی، تو اس نے اپنے سٹو کا ذائقہ چکھنے کے لیے تین چمچ استعمال کیے۔ بعد میں، جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔ جولیا نے جو پیکج خریدا تھا، اس میں کتنے چمچ تھے؟,10,"جولیا اپنے گھر میں ایک عشائیے کی تیاری کر رہی تھی، جہاں اس کا ارادہ تھا کہ وہ سٹو پیش کرے۔ اس نے محسوس کیا کہ اس کے پاس پلاسٹک کے چمچ ختم ہو چکے ہیں، اس لیے اس نے چمچوں کا ایک نیا پیکج خریدا۔ بعد میں، اس کے شوہر نے بھی 5 نئے چمچوں کا ایک پیکج خریدا اور انہیں جولیا کو دے دیا۔ جب جولیا سٹو بنا رہی تھی، تو اس نے اپنے سٹو کا ذائقہ چکھنے کے لیے تین چمچ استعمال کیے۔ بعد میں، جب وہ میز لگانے گئی تو اس کے پاس کل 12 چمچ تھے۔ جولیا نے جو پیکج خریدا تھا، اس میں کتنے چمچ تھے؟

### آؤٹ پٹ:
جولیا نے جو پیکج خریدا تھا اس میں 12 چمچ تھے۔",False
ڈیلن کو ایک پارٹی میں ساسیج بنز بنانے کے لیے چکن ساسیجز اور مچھلی کے ساسیجز کی ضرورت تھی۔ اس نے 38 چکن ساسیجز خریدے اور چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے۔ ڈیلن نے مجموعی طور پر کتنے ساسیجز خریدے؟,82,"ڈیلن کو ایک پارٹی میں ساسیج بنز بنانے کے لیے چکن ساسیجز اور مچھلی کے ساسیجز کی ضرورت تھی۔ اس نے 38 چکن ساسیجز خریدے اور چکن ساسیجز کے مقابلے میں 6 زیادہ مچھلی کے ساسیجز خریدے۔ ڈیلن نے مجموعی طور پر کتنے ساسیجز خریدے؟

### حل:
ہمیں چکن ساسیجز اور مچھلی کے ساسیجز کی تعداد معلوم کرنے کی ضرورت ہے۔

چکن ساسیجز کی تعداد = 38
مچھلی کے ساسیجز کی تعداد = 38 + 6 = 44

مجموعی طور پر ساسیجز کی تعداد = چکن ساسیجز + مچھلی کے ساسیجز = 38 + 44 = 82

ڈیلن نے 82 ساسیجز خریدے۔",True
نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل کتنے دوست ہیں؟,120,"نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل کتنے دوست ہیں؟

### Instruction:
ایک نئے اسکول میں داخلہ لینے کے بعد، ایمی نے للی سے 20 زیادہ دوست بنائے۔ اگر للی نے 50 دوست بنائے، تو دونوں کے ملا کر کل کتنے دوست ہیں؟

### Response:
Reasoning: للی کے دوست:
50
ایمی کے دوست:
50 - 20 = 30
کل دوست:
50 + 30 = 80
Answer: 80 دوست",False
ویل کی والدہ مقامی دکان پر تربوز، مرچیں، اور نارنگی فروخت کرتی ہیں۔ ایک تربوز کی قیمت ہر مرچ کی قیمت سے تین گنا زیادہ ہے۔ ایک نارنگی کی قیمت تربوز کی قیمت سے 5 ڈالر کم ہے۔ ڈلن کو 4 تربوز، 20 مرچیں، اور 10 نارنگی خریدنے کے لیے دکان بھیجا گیا ہے۔ اگر ہر مرچ کی قیمت 15 ڈالر ہے تو وہ کل کتنی رقم خرچ کرے گا؟,880,"ویل کی والدہ مقامی دکان پر تربوز، مرچیں، اور نارنگی فروخت کرتی ہیں۔ ایک تربوز کی قیمت ہر مرچ کی قیمت سے تین گنا زیادہ ہے۔ ایک نارنگی کی قیمت تربوز کی قیمت سے 5 ڈالر کم ہے۔ ڈلن کو 4 تربوز، 20 مرچیں، اور 10 نارنگی خریدنے کے لیے دکان بھیجا گیا ہے۔ اگر ہر مرچ کی قیمت 15 ڈالر ہے تو وہ کل کتنی رقم خرچ کرے گا؟

### Instruction:
Answer the following question: What is the price of a single orange?

### Response:
Reasoning: ہر مرچ کی قیمت 15 ڈالر ہے۔
ایک تربوز کی قیمت 3 × 15 = 45 ڈالر ہے۔
ایک نارنگی کی قیمت 45 - 5 = 40 ڈالر ہے۔
Answer: 40 ڈالر",False
ایک ہسپتال میں روزانہ 500 مریض دیکھے جاتے ہیں۔ ہر مریض پر اوسطاً 24 منٹ لگتے ہیں۔ ڈاکٹر ہسپتال سے 150 ڈالر فی گھنٹہ وصول کرتے ہیں، جبکہ ہسپتال مریضوں سے 200 ڈالر فی گھنٹہ لیتا ہے۔ ہسپتال کو ان معائنوں سے کتنا منافع ہوتا ہے؟,10000,"ایک ہسپتال میں روزانہ 500 مریض دیکھے جاتے ہیں۔ ہر مریض پر اوسطاً 24 منٹ لگتے ہیں۔ ڈاکٹر ہسپتال سے 150 ڈالر فی گھنٹہ وصول کرتے ہیں، جبکہ ہسپتال مریضوں سے 200 ڈالر فی گھنٹہ لیتا ہے۔ ہسپتال کو ان معائنوں سے کتنا منافع ہوتا ہے؟

Reasoning: ہر مریض کے لئے وقت:
24 منٹ
کل مریضوں کی تعداد:
500
کل وقت:
500 × 24 = 12000 منٹ = 200 گھنٹے
ہسپتال کی آمدنی:
200 گھنٹے × 200 ڈالر فی گھنٹہ = 40000 ڈالر
ڈاکٹر کی آمدنی:
200 گھنٹے × 150 ڈالر فی گھنٹہ = 30000 ڈالر
کل خرچ:
40000 ڈالر + 30000 ڈالر = 70000 ڈالر
منافع:
40000 ڈالر - 70000 ڈالر = -30000 ڈالر
Answer: -30000 ڈالر",False
نیسا اپنے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں میں 60 موسمی کارکنوں کو ایلفز کا کردار ادا کرنے کے لیے بھرتی کرتی ہے۔ ایک تہائی ایلفز اس لیے کام چھوڑ دیتے ہیں کیونکہ بچے ان پر قے کر دیتے ہیں، پھر باقی بچ جانے والے ایلفز میں سے 10 اس لیے چھوڑ دیتے ہیں کیونکہ بچے ان کی پنڈلیوں پر لات مارتے ہیں۔ اب کُل کتنے ایلفز باقی رہ گئے ہیں؟,30,"نیسا اپنے ڈیپارٹمنٹ اسٹور کے سانتا گاؤں میں 60 موسمی کارکنوں کو ایلفز کا کردار ادا کرنے کے لیے بھرتی کرتی ہے۔ ایک تہائی ایلفز اس لیے کام چھوڑ دیتے ہیں کیونکہ بچے ان پر قے کر دیتے ہیں، پھر باقی بچ جانے والے ایلفز میں سے 10 اس لیے چھوڑ دیتے ہیں کیونکہ بچے ان کی پنڈلیوں پر لات مارتے ہیں۔ اب کُل کتنے ایلفز باقی رہ گئے ہیں؟

### حل:
ہمیں 60 ایلفز ہیں جن میں سے ایک تہائی 20 ایلفز چھوڑ دیتے ہیں۔ باقی 40 ایلفز میں سے 10 ایلفز چھوڑ دیتے ہیں۔ اب کتنے ایلفز باقی ہیں؟

پہلے مرحلے میں 20 ایلفز چھوڑ دیئے گئے ہیں ، لہذا 40 ایلفز باقی ہیں۔ دوسرے مرحلے میں ، 10 ایلفز چھوڑ دیتے ہیں ، لہذا 30 ایلفز باقی ہیں۔

Answer: 30 ایلفز",True
مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا۔ ان دو مہینوں میں اس کا کل خرچ کتنا ہوا؟,940,"مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا۔ ان دو مہینوں میں اس کا کل خرچ کتنا ہوا؟ a) 500 b) 560 c) 550

Reasoning: مئی میں خرچ = 500
جون میں خرچ = 500 - 60 = 440
کل خرچ = 500 + 440 = 940
Answer: a) 500",False
پام اور فریڈ ایک میلے میں گئے۔ پام نے 2 بار اور فریڈ نے 4 بار رولر کوسٹر کی سواری کی۔ اس کے بعد، ان دونوں نے دو دو بار لوج کی سواری بھی کی۔ اگر ہر سواری کے 6 ٹکٹ لگتے تھے، تو اس دن ان کے کل کتنے ٹکٹ استعمال ہوئے؟,60,"پام اور فریڈ ایک میلے میں گئے۔ پام نے 2 بار اور فریڈ نے 4 بار رولر کوسٹر کی سواری کی۔ اس کے بعد، ان دونوں نے دو دو بار لوج کی سواری بھی کی۔ اگر ہر سواری کے 6 ٹکٹ لگتے تھے، تو اس دن ان کے کل کتنے ٹکٹ استعمال ہوئے؟

### Instruction:
Given the question: A and B went to a fair. A rode a roller coaster 2 times and B rode 4 times. Then both of them rode the log ride 2 times each. If each ride cost $6, how much did they spend that day?
The answer is:

### Response:
$36",False
پیر کو والٹ 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک اس کا کل طے کردہ فاصلہ 41 میل تھا۔ اس نے بدھ کو کتنے میل کا فاصلہ طے کیا؟,13,"پیر کو والٹ 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک اس کا کل طے کردہ فاصلہ 41 میل تھا۔ اس نے بدھ کو کتنے میل کا فاصلہ طے کیا؟

### Instruction:
Answer the following question: On Monday, Walt walked 4 miles on foot. On Tuesday, he covered a distance 6 times greater than on Monday. On Sunday through Wednesday, he covered a total distance of 41 miles. How many miles did he cover on Tuesday?

### Response:
Reasoning: پیر سے بدھ تک:
41 میل
بدھ کا فاصلہ:
6 × 4 = 24 میل
Answer: 24 میل",False
ٹام مہینے میں چار بار گاڑی دھلواتا ہے۔ اگر ہر دھلائی کی قیمت 15 ڈالر ہے، تو وہ ایک سال میں کل کتنا خرچ کرتا ہے؟,720,"ٹام مہینے میں چار بار گاڑی دھلواتا ہے۔ اگر ہر دھلائی کی قیمت 15 ڈالر ہے، تو وہ ایک سال میں کل کتنا خرچ کرتا ہے؟ a) 240 ڈالر b) 360 ڈالر c) 480 ڈالر
Answer: a) 240 ڈالر",False
برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ اگر برائن کے پاس 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 کھو دیں، تو بوبی کے پاس کتنی ویڈیو گیمز ہیں؟,40,"برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ اگر برائن کے پاس 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 کھو دیں، تو بوبی کے پاس کتنی ویڈیو گیمز ہیں؟

### حل:
برائن کے پاس 20 ویڈیو گیمز تھے، پھر 5 کھو گئے، لہذا اب وہ کھیلوں کی تعداد 20 - 5 = 15 ہے.

برائن کے پاس 15 ویڈیو گیمز ہیں اور بوبی کے پاس 15 * 3 = 45 ویڈیو گیمز ہیں، لیکن 5 کم ہیں، لہذا بوبی کے پاس 45 - 5 = 40 ویڈیو گیمز ہیں.

بوبی کے پاس 40 ویڈیو گیمز ہیں۔",True
دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟,6,"دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟

### ورژن اے:
Answer: 3/2

### ورژن بی:
Answer: 2/3

### ورژن سی:
Answer: 1/3

### ورژن ڈی:
Answer: 1/2

### جواب:

Answer: 3/2",False
روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟,29,"روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟

### Instruction:
Rory placed an order for 2 subs (each costing $7.50), 2 bags of chips (each costing $1.50), and 2 cookies (each costing $1.00). A 20% delivery fee will be added at checkout and he also wants to tip $5.00. What will be the total cost of his delivery order?

### Response:
Rory's delivery order will cost:
2 x $7.50 = $15.00 (for the subs)
2 x $1.50 = $3.00 (for the chips)
2 x $1.00 = $2.00 (for the cookies)
Total before delivery fee and tip = $15.00 + $3.00 + $2.00 = $20.00

Delivery fee (20% of $20.00) = 20% x $20.00 = $4.00

Total cost after delivery fee = $20.00 + $4.00 = $24.00

Rory also wants to tip $5.00.
Total cost after delivery fee and tip = $24.00 + $5.00 = $29.00

So, the total cost of Rory's delivery order will be $29.00.",True
مارک نے کل ایک ٹیسٹ دیا جس میں 75 سوالات تھے۔ اس نے 5 سوالات فی گھنٹہ کی رفتار سے ٹیسٹ حل کیا۔ آج اس نے اسی رفتار سے 100 سوالات کا ایک اور ٹیسٹ دیا۔ اگر مارک کے پاس پہلا ٹیسٹ مکمل کرنے کے لیے 8 گھنٹے اور دوسرا ٹیسٹ مکمل کرنے کے لیے 6 گھنٹے تھے، تو اس نے کُل کتنے سوالات نامکمل چھوڑے؟,105,"مارک نے کل ایک ٹیسٹ دیا جس میں 75 سوالات تھے۔ اس نے 5 سوالات فی گھنٹہ کی رفتار سے ٹیسٹ حل کیا۔ آج اس نے اسی رفتار سے 100 سوالات کا ایک اور ٹیسٹ دیا۔ اگر مارک کے پاس پہلا ٹیسٹ مکمل کرنے کے لیے 8 گھنٹے اور دوسرا ٹیسٹ مکمل کرنے کے لیے 6 گھنٹے تھے، تو اس نے کُل کتنے سوالات نامکمل چھوڑے؟ a) 25 b) 30 c) 35

Reasoning: پہلا ٹیسٹ:
75 سوالات
حل کرنے کے گھنٹے:
8
ہر گھنٹے میں حل ہونے والے سوالات:
75 / 8 = 9.375
دوسرا ٹیسٹ:
100 سوالات
حل کرنے کے گھنٹے:
6
ہر گھنٹے میں حل ہونے والے سوالات:
100 / 6 = 16.67
کُل سوالات:
9.375 + 16.67 = 26.045
Answer: b) 30",False
ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟,70,"ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟

### Instruction:
ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟

### Response:
Reasoning: نیلی گمبالز:
12
چار گنا:
12 × 4 = 48
گلابی گمبالز:
48 + 22 = 70
Answer: 70 گلابی گمبالز",True
کرائے کے لیے دستیاب 20 گاڑیوں میں سے، 12 آٹومیٹک، 4 مینول، اور باقی سیمی آٹومیٹک ہیں۔ سیمی آٹومیٹک گاڑیاں کتنے فیصد ہیں؟,20,"کرائے کے لیے دستیاب 20 گاڑیوں میں سے، 12 آٹومیٹک، 4 مینول، اور باقی سیمی آٹومیٹک ہیں۔ سیمی آٹومیٹک گاڑیاں کتنے فیصد ہیں؟

### Answer:
Reasoning: کل گاڑیاں:
20
سیمی آٹومیٹک گاڑیاں:
20 - 12 - 4 = 4
فیصد:
(4 / 20) × 100 = 20%
Answer: 20%",True
ایک چھتے میں 700 مکھیاں ہیں۔ کام کرنے والی مکھیاں بچہ مکھیوں کی تعداد سے دوگنا ہیں، اور بچہ مکھیاں ملکہ مکھیوں کی تعداد سے دوگنا ہیں۔ تو بتائیں کہ کام کرنے والی مکھیاں کتنی ہیں؟,400,"ایک چھتے میں 700 مکھیاں ہیں۔ کام کرنے والی مکھیاں بچہ مکھیوں کی تعداد سے دوگنا ہیں، اور بچہ مکھیاں ملکہ مکھیوں کی تعداد سے دوگنا ہیں۔ تو بتائیں کہ کام کرنے والی مکھیاں کتنی ہیں؟ a) 200 b) 300 c) 400

Reasoning: 700 / 3 = 233.33
Answer: b) 300",False
اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اس کے پاس ایک جز وقتی ملازمت بھی ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ایک ہفتے میں کتنی رقم کما لے گا؟,140,"اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اس کے پاس ایک جز وقتی ملازمت بھی ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ایک ہفتے میں کتنی رقم کما لے گا؟

### حل:
ویڈیو گیمز کھیلنے کے 2 گھنٹے:
    - 10 ڈالر فی گھنٹہ کی تنخواہ کے ساتھ کام کرنے کے 10 گھنٹے
    - 10 گھنٹے * 10 ڈالر / گھنٹہ = 100 ڈالر

لہذا، وہ ہر ہفتے 100 ڈالر کماتا ہے.",False
جان 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدتا ہے۔ اگر کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے، تو کُل خرچ کتنا ہوا؟,16,"جان 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدتا ہے۔ اگر کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے، تو کُل خرچ کتنا ہوا؟

### Instruction:
What is the total cost?

### Response:
Reasoning: کھانے پینے کی اشیاء پر ٹیکس نہیں ہے۔
دودھ کی قیمت: 2 ڈالر
انڈوں کی قیمت: 3 ڈالر
بلب کی قیمت: 3 ڈالر
کپ کی قیمت: 3 ڈالر
لال بیگ مارنے والے ٹریپ کی قیمت: 4 ڈالر
کل قیمت: 2 + 3 + 3 + 3 + 4 = 15 ڈالر
Answer: 15 ڈالر",False
کم نے گھر کی صفائی کا اپنا کاروبار شروع کیا ہے اور وہ یہ حساب لگا رہا ہے کہ وہ اپنے کلائنٹس سے کتنا منافع کمائے گا۔ اس کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ یہی اس کے کل اخراجات ہیں۔ وہ حساب لگاتا ہے کہ اس کی کل ہفتہ وار آمدنی 92 ڈالر ہوگی۔ منافع کل آمدنی اور کل اخراجات کے درمیان فرق کو کہتے ہیں، تو کم ہر ہفتے کتنے ڈالر منافع کمائے گا؟,20,"کم نے گھر کی صفائی کا اپنا کاروبار شروع کیا ہے اور وہ یہ حساب لگا رہا ہے کہ وہ اپنے کلائنٹس سے کتنا منافع کمائے گا۔ اس کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ یہی اس کے کل اخراجات ہیں۔ وہ حساب لگاتا ہے کہ اس کی کل ہفتہ وار آمدنی 92 ڈالر ہوگی۔ منافع کل آمدنی اور کل اخراجات کے درمیان فرق کو کہتے ہیں، تو کم ہر ہفتے کتنے ڈالر منافع کمائے گا؟

### حل:
کم کے پاس 3 موجودہ گاہک اور 5 ممکنہ گاہک ہیں۔ ہم فرض کرتے ہیں کہ تمام ممکنہ گاہکوں کے گھر کی صفائی کے لئے بلیچ کی 2 بوتلیں اور صفائی کپڑے کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ کم کے کل اخراجات ہر گاہک کے لئے بلیچ کی 2 بوتلیں اور صفائی کپڑے کا ایک پیکٹ خریدنے پر پورا اترتے ہیں۔

کم کے کل اخراجات کا حساب اس طرح لگایا جاتا ہے:
کل اخراجات = (2 * 3) + (5 * 3) = 21 ڈالر
کم کے کل اخراجات 21 ڈالر ہیں.

کم کے کل آمدنی کا حساب اس طرح لگایا جاتا ہے:
کل آمدنی = (2 * 3) + (5 * 3) + (2 * 5) + (5 * 5) = 92 ڈالر
کم کی کل آمدنی 92 ڈالر ہے.

کم کا منافع کل آمدنی اور کل اخراجات کے درمیان فرق ہے:
منافع = کل آمدنی - کل اخراجات
منافع = 92 ڈالر - 21 ڈالر
منافع = 71 ڈالر

لہذا ، کم ہر ہفتے 71 ڈالر منافع کمائے گا۔",False
جان کے پاس دس ہیکٹر پر مشتمل انناس کا ایک کھیت ہے۔ ہر ہیکٹر میں 100 انناس ہیں۔ جان ہر 3 مہینے بعد اپنے انناس کی فصل کاٹ سکتا ہے۔ تو بتائیں، جان ایک سال میں کل کتنے انناس کاٹ سکتا ہے؟,4000,"جان کے پاس دس ہیکٹر پر مشتمل انناس کا ایک کھیت ہے۔ ہر ہیکٹر میں 100 انناس ہیں۔ جان ہر 3 مہینے بعد اپنے انناس کی فصل کاٹ سکتا ہے۔ تو بتائیں، جان ایک سال میں کل کتنے انناس کاٹ سکتا ہے؟

### Answer:
Reasoning: ہر ہیکٹر میں انناس:
100
کل ہیکٹر:
10
کل انناس:
100 × 10 = 1000
Answer: 1000 انناس",False
جانی اپنے کمرے کے فرش سے کھلونے اٹھا رہا ہے۔ اس نے 500 ٹکڑوں والا لیگو کا ایک ڈبہ فرش پر الٹ دیا تھا، ایک دوسرا ڈبہ جس میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، اور ایک تیسرا جس میں پہلے والے کے مقابلے میں چوتھائی (1/4) ٹکڑے تھے۔ اگر جانی تمام لیگو اٹھا لے تو وہ کل کتنے ٹکڑے اٹھائے گا؟,2125,"جانی اپنے کمرے کے فرش سے کھلونے اٹھا رہا ہے۔ اس نے 500 ٹکڑوں والا لیگو کا ایک ڈبہ فرش پر الٹ دیا تھا، ایک دوسرا ڈبہ جس میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، اور ایک تیسرا جس میں پہلے والے کے مقابلے میں چوتھائی (1/4) ٹکڑے تھے۔ اگر جانی تمام لیگو اٹھا لے تو وہ کل کتنے ٹکڑے اٹھائے گا؟

### Solution:
Reasoning: پہلے ڈبے کے ٹکڑے:
500
دوسرے ڈبے کے ٹکڑے:
500 × 3 = 1500
تیسرے ڈبے کے ٹکڑے:
500 × 1/4 = 125
کل ٹکڑے:
500 + 1500 + 125 = 2125
Answer: 2125 ٹکڑے",True
ڈیبرا ایک شہد کی مکھیوں کے چھتے کی نگرانی کر رہی ہے تاکہ یہ دیکھ سکے کہ ایک دن میں کتنی مکھیاں آتی اور جاتی ہیں۔ وہ دیکھتی ہے کہ پہلے 6 گھنٹوں میں 30 مکھیاں چھتے سے نکلتی ہیں، اور پھر اگلے 6 گھنٹوں میں اس کی آدھی تعداد واپس آ جاتی ہے۔ اس کے بعد اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے۔ پھر، ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، اگلے 6 گھنٹوں میں چھتے میں واپس آ جاتی ہے۔ ڈیبرا نے دن کے آخری 6 گھنٹوں میں کتنی مکھیوں کو چھتے میں واپس آتے ہوئے دیکھا؟,75,"ڈیبرا ایک شہد کی مکھیوں کے چھتے کی نگرانی کر رہی ہے تاکہ یہ دیکھ سکے کہ ایک دن میں کتنی مکھیاں آتی اور جاتی ہیں۔ وہ دیکھتی ہے کہ پہلے 6 گھنٹوں میں 30 مکھیاں چھتے سے نکلتی ہیں، اور پھر اگلے 6 گھنٹوں میں اس کی آدھی تعداد واپس آ جاتی ہے۔ اس کے بعد اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے۔ پھر، ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، اگلے 6 گھنٹوں میں چھتے میں واپس آ جاتی ہے۔ ڈیبرا نے دن کے آخری 6 گھنٹوں میں کتنی مکھیوں کو چھتے میں واپس آتے ہوئے دیکھا؟

### حل:
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے پہلے چھ گھنٹوں میں چھتے کو چھوڑا تھا؟ 30
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے اگلے 6 گھنٹوں میں چھتے کو چھوڑا تھا؟ 15
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے اگلے 6 گھنٹوں میں چھتے کو چھوڑا تھا؟ 30
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے پہلے چھ گھنٹوں میں چھتے کو چھوڑا تھا؟ 30
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے اگلے 6 گھنٹوں میں چھتے کو چھوڑا تھا؟ 0
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے پہلے چھ گھنٹوں میں چھتے کو چھوڑا تھا؟ 0
مکھیوں کے چھتے میں کتنی مکھیاں ہیں جنہوں نے اگلے 6 گھنٹوں میں چھتے کو چھوڑا تھا؟ 0

لہذا ، دن کے آخری 6 گھنٹوں میں ، چھتے میں واپس آنے والی مکھیوں کی کل تعداد 30 + 15 + 30 + 0 + 0 + 0 = 75 ہے۔",True
