row_idx,question,answer,response,is_correct
136,دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟,6,"<reasoning>
دنیا میں 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش ہائی لینڈز میں 27 کے ایک تہائی ہیں، جو 9 ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں، اس لیے 9 کے دو تہائی ہیں۔
</reasoning>

<SOLUTION>9</SOLUTION>",False
137,روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟,29,"<reasoning>
روری کے آرڈر کی قیمتوں کا حساب لگائیں:

- 2 سبس کی قیمت: 2 × 7.50 = 15.00 ڈالر
- 2 بیگ چپس کی قیمت: 2 × 1.50 = 3.00 ڈالر
- 2 کوکیز کی قیمت: 2 × 1.00 = 2.00 ڈالر

کل قیمت (قبل ڈیلیوری فیس اور ٹپ): 15.00 + 3.00 + 2.00 = 20.00 ڈالر

ڈیلیوری فیس (20%): 20.00 × 0.20 = 4.00 ڈالر

کل قیمت (ڈیلیوری فیس شامل): 20.00 + 4.00 = 24.00 ڈالر

ٹپ (5.00 ڈالر): 24.00 + 5.00 = 29.00 ڈالر

اپنی آرڈر کی کل قیمت 29.00 ڈالر ہوگی۔
</reasoning>

<SOLUTION>29.00 ڈالر</SOLUTION>",True
138,مارک نے کل ایک ٹیسٹ دیا جس میں 75 سوالات تھے۔ اس نے 5 سوالات فی گھنٹہ کی رفتار سے ٹیسٹ حل کیا۔ آج اس نے اسی رفتار سے 100 سوالات کا ایک اور ٹیسٹ دیا۔ اگر مارک کے پاس پہلا ٹیسٹ مکمل کرنے کے لیے 8 گھنٹے اور دوسرا ٹیسٹ مکمل کرنے کے لیے 6 گھنٹے تھے، تو اس نے کُل کتنے سوالات نامکمل چھوڑے؟,105,"<reasoning>
مارک نے پہلا ٹیسٹ 75 سوالات کا دیا جو 5 سوالات فی گھنٹہ کی رفتار سے حل کیے گئے۔ اس کے پاس 8 گھنٹے تھے۔

ٹیسٹ کے کل سوالات: 75  
حل کیے گए سوالات: 5 × 8 = 40  
نامکمل سوالات: 75 - 40 = 35

دوسرے ٹیسٹ میں 100 سوالات تھے اور مارک نے 6 گھنٹے میں اسی رفتار سے حل کیے۔

حل کیے گए سوالات: 5 × 6 = 30  
نامکمل سوالات: 100 - 30 = 70

کل نامکمل سوالات: 35 + 70 = 105
</reasoning>

<SOLUTION>105 سوالات</SOLUTION>",True
139,ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟,70,"<reasoning>
ہمیں دیا گیا ہے کہ نیلی گمبالز کی تعداد 12 ہیں۔ اور گلابی گمبالز کی تعداد نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ ہے۔

نیلی گمبالز کی تعداد = 12  
گلابی گمبالز کی تعداد = 4 × (نیلی گمبالز کی تعداد) + 22  
= 4 × 12 + 22  
= 48 + 22  
= 70  
</reasoning>

<SOLUTION>70</SOLUTION>",True
140,کرائے کے لیے دستیاب 20 گاڑیوں میں سے، 12 آٹومیٹک، 4 مینول، اور باقی سیمی آٹومیٹک ہیں۔ سیمی آٹومیٹک گاڑیاں کتنے فیصد ہیں؟,20,"<reasoning>
کل گاڑیاں = 20  
آٹومیٹک گاڑیاں = 12  
مینول گاڑیاں = 4  
سیمی آٹومیٹک گاڑیاں = 20 - 12 - 4 = 4  

سیمی آٹومیٹک گاڑیاں کی فیصد کی گنتی:  
(سیمی آٹومیٹک گاڑیاں / کل گاڑیاں) × 100 = (4 / 20) × 100 = 20%  
</reasoning>

<SOLUTION>20%</SOLUTION>",True
141,ایک چھتے میں 700 مکھیاں ہیں۔ کام کرنے والی مکھیاں بچہ مکھیوں کی تعداد سے دوگنا ہیں، اور بچہ مکھیاں ملکہ مکھیوں کی تعداد سے دوگنا ہیں۔ تو بتائیں کہ کام کرنے والی مکھیاں کتنی ہیں؟,400,"<reasoning>
ہمیں چھتے میں 700 مکھیاں ہیں کہا گیا ہے۔ یہ مکھیاں تین قسموں میں تقسیم ہیں: کام کرنے والی مکھیاں، بچہ مکھیاں، اور ملکہ مکھیاں۔

ہمیں دی گئی تعداد کے مطابق:
- کام کرنے والی مکھیاں = بچہ مکھیوں کی تعداد کا دوگنا
- بچہ مکھیاں = ملکہ مکھیوں کی تعداد کا دوگنا

ہمیں ملکہ مکھیوں کی تعداد کو ایک متغیر (x) لیں۔
- ملکہ مکھیاں = x
- بچہ مکھیاں = 2x
- کام کرنے والی مکھیاں = 2 * (2x) = 4x

کل مکھیوں کی تعداد = ملکہ مکھیاں + بچہ مکھیاں + کام کرنے والی مکھیاں = x + 2x + 4x = 7x

ہمیں دی گئی ہے کہ کل مکھیوں کی تعداد 700 ہے، اس لیے:
7x = 700  
x = 100

اب کام کرنے والی مکھیاں = 4x = 4 * 100 = 400
</reasoning>

<SOLUTION>400</SOLUTION>",True
142,اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اس کے پاس ایک جز وقتی ملازمت بھی ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ایک ہفتے میں کتنی رقم کما لے گا؟,140,"<reasoning>
اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ روزانہ 2 گھنٹے کام کرے گا۔ ایک ہفتے میں 7 دن ہوتے ہیں، اس لیے وہ 7 × 2 = 14 گھنٹے کام کرے گا۔ اگر وہ 10 ڈالر فی گھنٹہ کماتا ہے، تو ایک ہفتے میں وہ 14 × 10 = 140 ڈالر کما لے گا۔
</reasoning>

<SOLUTION>140 ڈالر</SOLUTION>",True
143,جان 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدتا ہے۔ اگر کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے، تو کُل خرچ کتنا ہوا؟,16,"<reasoning>
جان نے کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس کا ادا کیا۔ یہ چیزیں ہیں:  
- 3 ڈالر کے بلب  
- 3 ڈالر کے کپ  
- 4 ڈالر کے لال بیگ  

ان کی کل قیمت ہے:  
3 + 3 + 4 = 10 ڈالر  

10 فیصد ٹیکس کا حساب لگائیں:  
10 × 10% = 1 ڈالر  

ٹیکس کے ساتھ کل خرچ:  
10 + 1 = 11 ڈالر  

کھانے پینے کی اشیاء کی قیمت: 2 + 3 = 5 ڈالر  

کل خرچ: 5 + 11 = 16 ڈالر
</reasoning>

<SOLUTION>16 ڈالر</SOLUTION>",True
144,کم نے گھر کی صفائی کا اپنا کاروبار شروع کیا ہے اور وہ یہ حساب لگا رہا ہے کہ وہ اپنے کلائنٹس سے کتنا منافع کمائے گا۔ اس کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ یہی اس کے کل اخراجات ہیں۔ وہ حساب لگاتا ہے کہ اس کی کل ہفتہ وار آمدنی 92 ڈالر ہوگی۔ منافع کل آمدنی اور کل اخراجات کے درمیان فرق کو کہتے ہیں، تو کم ہر ہفتے کتنے ڈالر منافع کمائے گا؟,20,"<reasoning>
کم کے پاس پہلے سے 3 کلائنٹس ہیں اور وہ مزید 5 کلائنٹس کو اپنے حسابات میں شامل کرنا چاہتا ہے، اس طرح کل کلائنٹس کی تعداد 3 + 5 = 8 ہو جائے گی۔

ہر کلائنٹ کے لیے 2 بوتل بلیچ اور 1 پیکٹ صفائی کپڑے درکار ہوتے ہیں۔

بلیچ کی ہر بوتل کی قیمت 2 ڈالر ہے، اس طرح 8 کلائنٹس کے لیے 8 × 2 = 16 ڈالر بلیچ کی قیمت ہوگی۔

کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے، اس طرح 8 کلائنٹس کے لیے 8 × 5 = 40 ڈالر کپڑوں کی قیمت ہوگی۔

کل اخراجات = 16 + 40 = 56 ڈالر ہیں۔

کل آمدنی 92 ڈالر ہے۔

منافع = کل آمدنی - کل اخراجات = 92 - 56 = 36 ڈالر
</reasoning>

<SOLUTION>36 ڈالر</SOLUTION>",False
145,جان کے پاس دس ہیکٹر پر مشتمل انناس کا ایک کھیت ہے۔ ہر ہیکٹر میں 100 انناس ہیں۔ جان ہر 3 مہینے بعد اپنے انناس کی فصل کاٹ سکتا ہے۔ تو بتائیں، جان ایک سال میں کل کتنے انناس کاٹ سکتا ہے؟,4000,"<reasoning>
جان کے پاس 10 ہیکٹر کا ایک کھیت ہے اور ہر ہیکٹر میں 100 انناس ہیں۔ اس لیے ہر کھیت میں کل انناس کی تعداد 10 × 100 = 1000 ہے۔ جان ہر 3 مہینے بعد اپنی فصل کاٹ سکتا ہے۔ ایک سال میں 12 مہینے ہوتے ہیں، اس لیے 12 ÷ 3 = 4 بار فصل کاٹ سکتا ہے۔ اس لیے، ایک سال میں کل انناس کی تعداد 1000 × 4 = 4000 ہوگی۔
</reasoning>

<SOLUTION>4000 انناس</SOLUTION>",True
146,جانی اپنے کمرے کے فرش سے کھلونے اٹھا رہا ہے۔ اس نے 500 ٹکڑوں والا لیگو کا ایک ڈبہ فرش پر الٹ دیا تھا، ایک دوسرا ڈبہ جس میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، اور ایک تیسرا جس میں پہلے والے کے مقابلے میں چوتھائی (1/4) ٹکڑے تھے۔ اگر جانی تمام لیگو اٹھا لے تو وہ کل کتنے ٹکڑے اٹھائے گا؟,2125,"<reasoning>
جانی نے تین ڈبے الٹ دیے ہیں۔ پہلے ڈبے میں 500 ٹکڑے تھے۔ دوسرے ڈبے میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، جو 500 × 3 = 1500 ٹکڑے ہیں۔ تیسرے ڈبے میں پہلے والے کے مقابلے میں چوتھائی ٹکڑے تھے، جو 500 × (1/4) = 125 ٹکڑے ہیں۔ اب تمام ٹکڑوں کی تعداد کا حساب لگائیں: 500 + 1500 + 125 = 2125 ٹکڑے۔
</reasoning>

<SOLUTION>2125 ٹکڑے</SOLUTION>",True
147,ڈیبرا ایک شہد کی مکھیوں کے چھتے کی نگرانی کر رہی ہے تاکہ یہ دیکھ سکے کہ ایک دن میں کتنی مکھیاں آتی اور جاتی ہیں۔ وہ دیکھتی ہے کہ پہلے 6 گھنٹوں میں 30 مکھیاں چھتے سے نکلتی ہیں، اور پھر اگلے 6 گھنٹوں میں اس کی آدھی تعداد واپس آ جاتی ہے۔ اس کے بعد اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے۔ پھر، ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، اگلے 6 گھنٹوں میں چھتے میں واپس آ جاتی ہے۔ ڈیبرا نے دن کے آخری 6 گھنٹوں میں کتنی مکھیوں کو چھتے میں واپس آتے ہوئے دیکھا؟,75,"<reasoning>
ڈیبرا کی نگرانی کے مطابق، ہم چھتے پر مکھیوں کی تعداد کا گزرتے ہوئے وقت کے حساب سے تحلیل کریں گے:

1. **پہلے 6 گھنٹوں میں** 30 مکھیاں چھتے سے نکلتی ہیں۔  
   - مکھیوں کی کل تعداد = 30

2. **اگلے 6 گھنٹوں میں** اس کی آدھی تعداد واپس آ جاتی ہے۔  
   - واپس آنے والی مکھیاں = 30 / 2 = 15  
   - چھتے پر باقی مکھیاں = 30 - 15 = 15

3. **اگلے 6 گھنٹوں میں** ڈیبرا پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو دیکھتی ہے۔  
   - پہلے نکلی ہوئی مکھیاں = 30  
   - دوگنی تعداد = 30 × 2 = 60  
   - مکھیوں کی کل تعداد = 15 (باقی) + 60 (نئی) = 75

4. **آخری 6 گھنٹوں میں** ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، واپس آ جاتی ہے۔  
   - پہلے گئی مکھیاں = 30  
   - چھتے پر باقی مکھیاں = 15 (اگلے 6 گھنٹوں میں واپس آنے والی) + 60 (نئی) = 75  
   - چھتے پر باقی مکھیاں = 75 - 15 = 60  
   - یہ 60 مکھیاں ہیں جو پہلے گئی ہیں اور ابھی تک واپس نہیں آئی ہیں۔  
   - اس لیے، آخری 6 گھنٹوں میں 60 مکھیاں چھتے میں واپس آ جاتی ہیں۔
</reasoning>

<SOLUTION>60 مکھیاں</SOLUTION>",False
148,برٹنی اور اس کی امی عجائب گھر جاتی ہیں۔ وہاں داخلے کی قیمت بڑوں کے لیے 12 ڈالر اور بچوں کے لیے 10 ڈالر ہے۔ برٹنی کی امی کیشئیر کو ایک بچے اور ایک بڑے کے ٹکٹ کے پیسے دیتی ہیں۔ اگر انہیں 8 ڈالر بقایا واپس ملے، تو انہوں نے کیشئیر کو کل کتنے ڈالر دیے تھے؟,30,"<reasoning>
برٹنی اور اس کی امی عجائب گھر جاتی ہیں۔ داخلے کی قیمت بڑوں کے لیے 12 ڈالر اور بچوں کے لیے 10 ڈالر ہے۔ امی نے ایک بچے اور ایک بڑے کے ٹکٹ کے پیسے دیے۔ اس کے لیے کل قیمت 12 (بڑے کی قیمت) + 10 (بچے کی قیمت) = 22 ڈالر ہے۔ امی کو 8 ڈالر بقایا ملے، جو کہ کاشئیر کو دیے گئے پیسے سے 8 ڈالر کم ہے۔ اس لیے، امی نے کاشئیر کو 22 + 8 = 30 ڈالر دیے۔
</reasoning>

<SOLUTION>30 ڈالر</SOLUTION>",True
149,چارلی کے فیس بک پر ڈوروتھی سے تین گنا زیادہ دوست ہیں۔ جیمز کے فیس بک پر ڈوروتھی سے چار گنا زیادہ دوست ہیں۔ اگر چارلی کے فیس بک پر 12 دوست ہیں تو جیمز کے فیس بک پر کتنے دوست ہیں؟,16,"<reasoning>
چارلی کے فیس بک پر 12 دوست ہیں۔ ڈوروتھی کے دوستوں کی تعداد چارلی کے دوستوں کی تعداد کا 1/3 ہے۔  
چارلی کے دوستوں کی تعداد = 12  
ڈوروتھی کے دوستوں کی تعداد = 12 ÷ 3 = 4  
جیمز کے دوستوں کی تعداد ڈوروتھی کے دوستوں کی تعداد کا 4 گنا ہے۔  
جیمز کے دوستوں کی تعداد = 4 × 4 = 16  
</reasoning>

<SOLUTION>16 دوست</SOLUTION>",True
150,اسٹیو اور ٹم یہ دیکھنے کا فیصلہ کرتے ہیں کہ کون اسکول سے گھر سب سے تیزی سے پہنچ سکتا ہے۔ اسٹیو ٹم سے زیادہ دور رہتا ہے، اس لیے اسے اپنی بائیک چلانے کی اجازت ہے۔ اسٹیو اسکول سے 3 میل دور رہتا ہے اور 440 فٹ فی منٹ کی رفتار سے بائیک چلا سکتا ہے۔ ٹم اسکول سے 2 میل دور رہتا ہے۔ اگر ٹم 264 فٹ فی منٹ کی رفتار سے اپنے اسکیٹ بورڈ پر سواری کر سکتا ہے،تو جیتنے والے کو ہارنے والے کے ریس ختم کرنے سے پہلے اپنے گھر پر کتنا انتظار کرنا پڑے گا؟,4,"<reasoning>
اسٹیو اور ٹم کی ریس کے لیے ہمیں پہلے اسٹیو اور ٹم کے گھروں سے اسکول تک کی فاصلوں اور ان کی رفتاروں کا موازنہ کرنا ہوگا۔

اسٹیو کی فاصلہ = 3 میل  
ٹم کی فاصلہ = 2 میل  

اسٹیو کی رفتار = 440 فٹ فی منٹ  
ٹم کی رفتار = 264 فٹ فی منٹ  

ہمیں میل کو فٹ میں تبدیل کرنا ہوگا:  
1 میل = 5280 فٹ  
اسٹیو کی فاصلہ = 3 × 5280 = 15840 فٹ  
ٹم کی فاصلہ = 2 × 5280 = 10560 فٹ  

اب ہم اسٹیو اور ٹم کے اسکول سے گھر پہنچنے کے لیے لگنے والے وقت کا حساب لگائیں:  

اسٹیو کے لیے وقت = فاصلہ ÷ رفتار = 15840 ÷ 440 = 36 منٹ  
ٹم کے لیے وقت = فاصلہ ÷ رفتار = 10560 ÷ 264 = 40 منٹ  

اسٹیو 36 منٹ میں پہنچ جائے گا اور ٹم 40 منٹ میں پہنچے گا۔  

اسٹیو اسکول سے گھر پہنچنے کے بعد ہارنے والے (ٹم) کے ریس ختم ہونے سے پہلے ہارنے والے کے گھر پر انتظار کرے گا۔  

ٹم کے ریس ختم ہونے کے لیے 40 منٹ لگے گا، اسٹیو کے لیے 36 منٹ لگے ہیں۔  

اگر اسٹیو 36 منٹ میں پہنچ جائے گا تو اسے 40 - 36 = 4 منٹ انتظار کرنا پڑے گا۔
</reasoning>

<SOLUTION>4 منٹ</SOLUTION>",True
151,شونڈا نے فیصلہ کیا کہ اس کے محلے کے بچوں کو سائیکلوں میں ہوا بھرنے کی سروس کی واقعی ضرورت ہے۔ اس نے یہ طے کیا کہ سب سے بہتر طریقہ یہ ہے کہ فی ٹائر چارج لیا جائے۔۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ پہلے دن، 5 لوگ اپنی سائیکلوں کے دونوں ٹائروں میں ہوا بھروانے کے لیے آئے۔ 3 لوگ اپنی تین پہیوں والی سائیکلوں کے تمام ٹائروں میں ہوا بھروانے کے لیے آئے۔ آخر میں، ایک شخص ایک پہیے والی سائیکل پر بھی آیا۔ اس دن اس نے کتنے ڈالر کمائے؟,5,"<reasoning>
شونڈا کے محلے کے بچوں کو سائیکلوں میں ہوا بھرنے کی سروس دی جا رہی ہے۔ ہر ٹائر کی ہوا بھرنے کی قیمت 25 سینٹ ہے۔

1. پہلے دن، 5 لوگ اپنی سائیکلوں کے دونوں ٹائروں میں ہوا بھروانے کے لیے آئے۔  
   - ہر سائیکل میں 2 ٹائر ہوتے ہیں۔  
   - 5 لوگوں کے لیے ٹائر کی تعداد = 5 × 2 = 10 ٹائر  
   - 10 ٹائر کی قیمت = 10 × 25 سینٹ = 250 سینٹ = 2.5 ڈالر

2. 3 لوگ اپنی تین پہیوں والی سائیکلوں کے تمام ٹائروں میں ہوا بھروانے کے لیے آئے۔  
   - ہر تین پہیے والی سائیکل میں 3 ٹائر ہوتے ہیں۔  
   - 3 لوگوں کے لیے ٹائر کی تعداد = 3 × 3 = 9 ٹائر  
   - 9 ٹائر کی قیمت = 9 × 25 سینٹ = 225 سینٹ = 2.25 ڈالر

3. ایک شخص ایک پہیے والی سائیکل پر آیا۔  
   - ایک پہیے والی سائیکل میں 1 ٹائر ہوتا ہے۔  
   - 1 ٹائر کی قیمت = 1 × 25 سینٹ = 25 سینٹ = 0.25 ڈالر

کل کمائی = 2.5 + 2.25 + 0.25 = 5 ڈالر
</reasoning>

<SOLUTION>5 ڈالر</SOLUTION>",True
152,کارل دس پیکٹ کوکیز خریدتا ہے۔ ہر پیکٹ میں چھ کوکیز ہوتی ہیں۔ ہر کوکی کی قیمت 0.10 ڈالر ہے۔ اگر وہ 10 ڈالر کے نوٹ سے ادائیگی کرتا ہےتو اسے کتنی بقایا رقم ملے گی؟,4,"<reasoning>
کارل دس پیکٹ کوکیز خریدتا ہے۔ ہر پیکٹ میں چھ کوکیز ہوتی ہیں، اس لیے کل کوکیز کی تعداد 10 × 6 = 60 ہوگی۔ ہر کوکی کی قیمت 0.10 ڈالر ہے، اس لیے کل قیمت 60 × 0.10 = 6 ڈالر ہوگی۔ کارل نے 10 ڈالر کے نوٹ سے ادائیگی کی، اس لیے بقایا رقم 10 - 6 = 4 ڈالر ہوگی۔
</reasoning>

<SOLUTION>4 ڈالر</SOLUTION>",True
153,ڈیو نے فرانسیسی فرائز کا ایک بڑا پیکٹ خریدا اور اس نے چودہ فرائز کھائے، اس سے پہلے کہ ایک بھوکا سیگل اس کے ہاتھ سے پیکٹ چھین لے۔ جب سیگل نیچے اترا، تو اس نے ڈیو کے کھائے ہوئے فرائز کی آدھی مقدار ہڑپ کر لی۔ پھر تین کبوتروں نے اسے کھانے سے دور بھگا دیا، اور ہر کبوتر نے تین فرائز کھا لیے۔ بعد میں، ایک ریکون نے باقی بچ جانے والے فرائز کا دو تہائی حصہ چرا لیا۔ چیونٹیاں آخری فرائی اٹھا کر لے گئیں، جس کے بعد پانچ فرائز باقی رہ گئے۔ جب ڈیو نے پیکٹ خریدا تھا تو اس میں کل کتنے فرینچ فرائز تھے؟,48,"<reasoning>
ہمیں ڈیو نے خریدے ہوئے فرانسیسی فرائز کی کل تعداد پتہ لانا ہے۔ ہم اس کی مدد کے لیے آخری چیز کے بارے میں جان سکتے ہیں کہ چیونٹیاں آخری فرائی اٹھا کر لے گئیں، جس کے بعد پانچ فرائز باقی رہ گئے۔ یعنی چیونٹیاں ایک فرائی لے گئیں۔

پہلے ہم چیونٹیاں کے بارے میں سوچیں گے:
- چیونٹیاں نے ایک فرائی لے لی۔
- چیونٹیاں لے گئی ہوئی فرائی کے بعد 5 فرائی باقی رہے۔
- اس لیے، چیونٹیاں لے گئی ہوئی فرائی کے پہلے 6 فرائی تھے۔

اب ہم ریکون کے بارے میں سوچیں گے:
- ریکون نے باقی بچ جانے والے فرائی کا دو تہائی حصہ چرا لیا۔
- یعنی ریکون نے 6 فرائی کا دو تہائی حصہ چرا لیا۔
- دو تہائی 6 فرائی کا 4 فرائی ہوتا ہے۔
- چیونٹیاں لے گئی ہوئی فرائی کے بعد 2 فرائی باقی رہے۔
- یعنی ریکون لے گئی ہوئی فرائی کے پہلے 6 فرائی تھے۔

اب ہم کبوتروں کے بارے میں سوچیں گے:
- ہر کبوتر نے 3 فرائی کھا لیے۔
- 3 کبوتروں نے 9 فرائی کھا لیے۔
- یہ 9 فرائی ریکون لے گئی ہوئی فرائی کے پہلے 6 فرائی کے بعد باقی رہے۔
- یعنی ریکون لے گئی ہوئی فرائی کے پہلے 15 فرائی تھے۔

اب ہم سیگل کے بارے میں سوچیں گے:
- سیگل نے ڈیو کے کھائے ہوئے فرائی کی آدھی مقدار ہڑپ کر لی۔
- ڈیو نے 14 فرائی کھائے۔
- سیگل نے 7 فرائی ہڑپ کر لی۔
- یعنی سیگل لے گئی ہوئی فرائی کے پہلے 14 فرائی تھے۔

اب ہم ڈیو نے کھائے ہوئے فرائی کے بارے میں سوچیں گے:
- ڈیو نے 14 فرائی کھائے۔
- سیگل نے 7 فرائی ہڑپ کر لی۔
- یعنی ڈیو نے خریدے ہوئے فرائی کے پہلے 14 فرائی کھائے۔

اب ہم ڈیو نے خریدے ہوئے فرائی کی کل تعداد پتہ لگائیں گے:
- ڈیو نے 14 فرائی کھائے۔
- سیگل نے 7 فرائی ہڑپ کر لی۔
- 3 کبوتروں نے 9 فرائی کھا لیے۔
- ریکون نے 4 فرائی چرا لیا۔
- چیونٹیاں نے 1 فرائی لے لی۔
- یعنی ڈیو نے خریدے ہوئے فرائی کی کل تعداد 14 + 7 + 9 + 4 + 1 = 35 فرائی تھے۔
</reasoning>

<SOLUTION>35 فرائی</SOLUTION>",False
154,پیر، بدھ اور جمعہ کو، کالج کے طالب علم کیمو کے پاس ہر روز تین 1 گھنٹے کی کلاسیں ہوتی ہیں۔ منگل اور جمعرات کو، اس کی ہر روز دو 2 گھنٹے کی کلاسیں ہوتی ہیں۔ ایک سمسٹر میں 16 ہفتے ہوتے ہیں۔ ایک سمسٹر میں، کیمو کلاسوں میں کل کتنے گھنٹے گزارتا ہے؟,272,"<reasoning>
کیمو کی ہر روز کلاسیں کی تعداد اور گھنٹے کے حساب سے ہم ایک سمسٹر میں کل کتنے گھنٹے کلاسوں میں گزرنے کا پتہ لگا سکتے ہیں۔

- پیر، بدھ اور جمعہ کو ہر روز 3 گھنٹے کلاسیں ہوتی ہیں۔ یہ 3 دن ہیں۔
  - 3 دن × 3 گھنٹے = 9 گھنٹے
- منگل اور جمعرات کو ہر روز 2 گھنٹے کلاسیں ہوتی ہیں۔ یہ 2 دن ہیں۔
  - 2 دن × 2 گھنٹے = 4 گھنٹے
- ہر ہفتے کل کلاس کے گھنٹے = 9 + 4 = 13 گھنٹے
- ایک سمسٹر میں 16 ہفتے ہوتے ہیں۔
  - 16 ہفتے × 13 گھنٹے = 208 گھنٹے

ایک سمسٹر میں کیمو کلاسوں میں کل 208 گھنٹے گزراتا ہے۔
</reasoning>

<SOLUTION>208 گھنٹے</SOLUTION>",False
155,بل روزانہ 300 رول، 120 چاکلیٹ کروسان، اور 60 باگٹ بناتا ہے۔ ہر رول 4 انچ لمبا ہوتا ہے، ہر کروسان 6 انچ لمبا ہوتا ہے، اور ہر باگٹ دو فٹ لمبا ہوتا ہے۔ اگر بل تمام بیکڈ سامان کو سرے سے سرے تک رکھتا ہے، تو ان کی کل لمبائی کتنی فٹ ہوگی؟,280,"<reasoning>
ہمیں پتہ ہے کہ بل روزانہ 300 رول، 120 چاکلیٹ کروسان، اور 60 باگٹ بناتا ہے۔ ہر رول 4 انچ لمبا ہوتا ہے، ہر کروسان 6 انچ لمبا ہوتا ہے، اور ہر باگٹ دو فٹ لمبا ہوتا ہے۔ ہمیں ان تمام بیکڈ سامان کی کل لمبائی فٹ میں جانی ہے۔

پہلے ہم ہر کی چیز کی لمبائی کا حساب لگائیں گے، پھر تمام کی لمبائی کا حساب لگائیں گے۔

- رول کی کل لمبائی: 300 × 4 انچ = 1200 انچ
- کروسان کی کل لمبائی: 120 × 6 انچ = 720 انچ
- باگٹ کی کل لمبائی: 60 × 2 فٹ = 120 فٹ

اب ہم ان انچ کو فٹ میں تبدیل کریں گے۔ 1 فٹ = 12 انچ، تو:

- 1200 انچ = 1200 ÷ 12 = 100 فٹ
- 720 انچ = 720 ÷ 12 = 60 فٹ

اب تمام کی لمبائی جمع کریں:

100 فٹ (رول) + 60 فٹ (کروسان) + 120 فٹ (باگٹ) = 280 فٹ
</reasoning>

<SOLUTION>280 فٹ</SOLUTION>",True
