question,answer,response,is_correct
مئی میں یوسف کا خرچ 500 ڈالر تھا۔ جون میں اس کا خرچ 60 ڈالر کم تھا۔ ان دو مہینوں میں اس کا کل خرچ کتنا ہوا؟,940," مئی میں اس نے $500 خرچ کیے  
مگر جون میں، وہ صرف $500 - $60 = $<<500-60=440>>440 خرچ کر پائے  
لہذا دونوں مہینوں میں اس نے $500 + $440 = $<<500+440=940>>940 خرچ کیے
#### 940",True
پام اور فریڈ ایک میلے میں گئے۔ پام نے 2 بار اور فریڈ نے 4 بار رولر کوسٹر کی سواری کی۔ اس کے بعد، ان دونوں نے دو دو بار لوج کی سواری بھی کی۔ اگر ہر سواری کے 6 ٹکٹ لگتے تھے، تو اس دن ان کے کل کتنے ٹکٹ استعمال ہوئے؟,60," پام نے 2 * 6 = <<2*6=12>>12 ٹکٹ استعمال کیے  
     فریڈ نے 4 * 6 = <<4*6=24>>24 ٹکٹ استعمال کیے  
     انہوں نے 2 + 2 = <<2+2=4>>4 لوگوں کا لاج چلایا  
     اس طرح انہوں نے کل 12 + 24 + 4 * 6 = <<12+24+4*6=96>>96 ٹکٹ استعمال کیے
#### 96",False
پیر کو والٹ 4 میل پیدل چلا۔ منگل کو، اس نے پیر کے مقابلے 6 گنا زیادہ فاصلہ طے کیا۔ پیر سے بدھ تک اس کا کل طے کردہ فاصلہ 41 میل تھا۔ اس نے بدھ کو کتنے میل کا فاصلہ طے کیا؟,13," پیر کو، اس نے 4 میل کا فاصلہ طے کیا  
     منگل کو، اس نے 4*6=<<4*6=24>>24 میل کا فاصلہ طے کیا  
     پیر سے بدھ تک اس کا کل فاصلہ 41 میل تھا  
     اس طرح بدھ کو اس نے 41-24=<<41-24=17>>17 میل کا فاصلہ طے کیا
#### 17",False
ٹام مہینے میں چار بار گاڑی دھلواتا ہے۔ اگر ہر دھلائی کی قیمت 15 ڈالر ہے، تو وہ ایک سال میں کل کتنا خرچ کرتا ہے؟,720," ٹام 12 ماہ * 4 بار/ماہ = <<12*4=48>>48 بار اپنی کار دھوتا ہے  
اس لیے وہ اپنی کار دھونے پر 48 بار * $15/بار = $<<48*15=720>>720 خرچ کرتا ہے
#### 720",True
برائن کے دوست بوبی کے پاس برائن کی ویڈیو گیمز کی تعداد سے 3 گنا زیادہ لیکن 5 کم ویڈیو گیمز ہیں۔ اگر برائن کے پاس 20 ویڈیو گیمز تھیں، لیکن موازنہ کیے جانے سے ٹھیک پہلے اس نے 5 کھو دیں، تو بوبی کے پاس کتنی ویڈیو گیمز ہیں؟,40," بوبی کے پاس برائن کے مقابلے میں 3*20+5 = <<3*20+5=65>>65 گیمز زیادہ ہیں۔  
     چونکہ برائن کے پاس 20-5 = <<20-5=15>>15 گیمز باقی رہ گئی ہیں، اس لیے بوبی کے پاس 15+65 = <<15+65=80>>80 گیمز ہیں۔
#### 80",False
دنیا میں اب صرف 27 یونیکارن رہ گئے ہیں۔ ان میں سے ایک تہائی اسکاٹش ہائی لینڈز میں ہیں۔ اسکاٹش یونیکارنز میں سے دو تہائی مادہ ہیں۔ اسکاٹش مادہ یونیکارنز کی تعداد کتنی ہے؟,6," اسکاٹ لینڈ میں کل یونیکارن 27 x 0.3333 = <<27*.3333=9>>9 ہیں۔  
اس طرح، اسکاٹلینڈ میں مادہ یونیکارن کی تعداد 9 x 2/3 = <<9*2/3=6>>6 ہے۔
#### 6",False
روری نے ڈیلیوری کے لیے 2 سبس (ہر ایک 7.50 ڈالر)، 2 بیگ چپس (ہر ایک 1.50 ڈالر) اور 2 کوکیز (ہر ایک 1.00 ڈالر) کا آرڈر دیا۔ چیک آؤٹ پر 20 فیصد ڈیلیوری فیس شامل کی جائے گی اور وہ 5.00 ڈالر کا ٹپ بھی دینا چاہتی ہے۔ اس کے ڈیلیوری آرڈر کی کل قیمت کتنی ہوگی؟,29," سبس: $7.50 x 2 = $<<7.5*2=15>>15  
     سیچورینز: $1.50 x 2 = $<<1.5*2=3>>3  
     کوکیز: $1.00 x 2 = $<<1*2=2>>2  
     کل رقم: $15 + $3 + $2 + $5 = $<<15+3+2+5=25>>25  
     ڈیلیوری فیس: $25 * 0.20 = $<<25*.20=5>>5  
     مجموعی طور پر: $25 + $5 + $5 = $<<25+5+5=35>>35
#### 35",False
مارک نے کل ایک ٹیسٹ دیا جس میں 75 سوالات تھے۔ اس نے 5 سوالات فی گھنٹہ کی رفتار سے ٹیسٹ حل کیا۔ آج اس نے اسی رفتار سے 100 سوالات کا ایک اور ٹیسٹ دیا۔ اگر مارک کے پاس پہلا ٹیسٹ مکمل کرنے کے لیے 8 گھنٹے اور دوسرا ٹیسٹ مکمل کرنے کے لیے 6 گھنٹے تھے، تو اس نے کُل کتنے سوالات نامکمل چھوڑے؟,105," مارک نے پہلے ٹیسٹ کو 75 سوالات / 5 سوالات/گھنٹہ = <<75/5=15>>15 گھنٹے لگائے۔  
     مارک نے دوسرے ٹیسٹ کو 100 سوالات / 5 سوالات/گھنٹہ = <<100/5=20>>20 گھنٹے لگائے۔  
     اس نے کل 15 + 20 = <<15+20=35>>35 گھنٹے استعمال کیے۔  
     اس نے کل 35 گھنٹے * 60 منٹ/گھنٹہ = <<35*60=2100>>2,100 منٹ استعمال کیے۔  
     اس نے پہلے ٹیسٹ کو مکمل کرنے میں 8 گھنٹے + 6 گھنٹے = <<8+6=14>>14 گھنٹے لگائے۔  
     اس نے پہلے ٹیسٹ کو مکمل کرنے میں 14 گھنٹے * 60 منٹ/گھنٹہ = <<14*60=840>>840 منٹ لگائے۔  
     اس نے دو ٹیسٹوں کو مکمل کرنے میں 2100 منٹ - 840 منٹ = <<2100-840=1260>>1,260 منٹ لگے۔  
     اس نے 2,100 منٹ - 1,260 منٹ = <<2100-1260=840>>840 سوالات نامکمل چھوڑے۔
#### 840",False
ایک کینڈی مشین میں نیلی گمبالز کی تعداد کے چار گنا سے 22 زیادہ گلابی گمبالز ہیں۔ اگر نیلی گمبالز 12 ہیں تو گلابی گمبالز کی تعداد کتنی ہے؟,70," نیلا: 4 * 12 = <<4*12=48>>48  
     گلابی: 48 + 22 = <<48+22=70>>70  
     کل: 70 + 12 = <<70+12=82>>82
#### 82",False
کرائے کے لیے دستیاب 20 گاڑیوں میں سے، 12 آٹومیٹک، 4 مینول، اور باقی سیمی آٹومیٹک ہیں۔ سیمی آٹومیٹک گاڑیاں کتنے فیصد ہیں؟,20," آٹومیٹک کاریں: 12 گاڑیاں  
     مینول کاریں: 4 گاڑیاں  
     سیمی آٹومیٹک کاریں: 4 گاڑیاں  
     کل کاریں: 12 + 4 + 4 = <<12+4+4=20>>20 کاریں  

کل گاڑیوں کی تعداد کو سیمی آٹومیٹک گاڑیوں کی تعداد سے تقسیم کریں:
20 / 4 = <<20/4=5>>5٪
#### 5",False
ایک چھتے میں 700 مکھیاں ہیں۔ کام کرنے والی مکھیاں بچہ مکھیوں کی تعداد سے دوگنا ہیں، اور بچہ مکھیاں ملکہ مکھیوں کی تعداد سے دوگنا ہیں۔ تو بتائیں کہ کام کرنے والی مکھیاں کتنی ہیں؟,400," فرض کریں کہ مَلِکہ مکھیوں کی تعداد x ہے  
     پھر بیٹی مکھیوں کی تعداد = 2x  
     کام کرنے والی مکھیوں کی تعداد = 2 * 2x = 4x  

ایک چھتے پر کل مکھیاں = 700 + 4x  
لہذا: 5x = 700 - 4x  
9x = 700  
تو کام کرنے والی مکھیوں کی تعداد = 77.78 مکھیاں
#### 7778",False
اردن روزانہ 2 گھنٹے ویڈیو گیمز کھیلتا ہے۔ اس کے پاس ایک جز وقتی ملازمت بھی ہے جہاں وہ 10 ڈالر فی گھنٹہ کماتا ہے۔ اگر وہ اپنے ویڈیو گیم کھیلنے کا وقت کام کرنے میں صرف کرے تو وہ ایک ہفتے میں کتنی رقم کما لے گا؟,140," پہلے یہ معلوم کریں کہ وہ ایک دن میں کتنے گھنٹے کام کر سکتا ہے: 24 گھنٹے/دن * (1/2) = <<24*(1/2)=12>>12 گھنٹے  
ایک ہفتے میں، وہ یہ مقدار کو 7 دنوں سے ضرب دے کر تلاش کر سکے گا: 12 گھنٹے/دن * 7 دن = <<12*7=84>>84 گھنٹے  
پھر یہ معلوم کرنے کے لیے کہ اس نے کتنا پیسہ کمایا، اس کی اجرت کو اس کے کام کرنے والے گھنٹوں کی تعداد سے ضرب دیں: $10/گھنٹہ * 84 گھنٹے = $<<10*84=840>>840
#### 840",False
جان 2 ڈالر کا دودھ، 3 ڈالر کے انڈے، 3 ڈالر کے بلب، 3 ڈالر کے کپ، اور 4 ڈالر کے لال بیگ مارنے والے ٹریپ خریدتا ہے۔ اگر کھانے پینے کی اشیاء کے علاوہ باقی تمام چیزوں پر 10 فیصد ٹیکس ہے، تو کُل خرچ کتنا ہوا؟,16," جان نے 2+3+3+3=<<2+3+3+3=11>>11 ڈالر کی اشیا خریدی  
     اس طرح، کھانے پینے کی اشیاء پر $11*1.10=$<<11*1.1=12.1>>12.1 خرچ ہوئے  
     اور باقی اشیاء پر $11*0.10=$<<11*.1=1.1>>1.1 ٹیکس ہوا  
     کل لاگت $12.1+$1.1=$13.2 تھی
#### 13.2",False
کم نے گھر کی صفائی کا اپنا کاروبار شروع کیا ہے اور وہ یہ حساب لگا رہا ہے کہ وہ اپنے کلائنٹس سے کتنا منافع کمائے گا۔ اس کے پاس پہلے سے 3 کلائنٹس ہیں، لیکن وہ مزید 5 ممکنہ کلائنٹس سے بھی بات چیت کر رہا ہے اور اسے اتنا اعتماد ہے کہ وہ انہیں بھی اپنے حسابات میں شامل کر سکتا ہے۔ ہر کلائنٹ کے گھر کی صفائی کے لیے بلیچ کی 2 بوتلیں اور صفائی والے کپڑوں کا ایک پیکٹ درکار ہوگا۔ بلیچ کی ہر بوتل کی قیمت 2 ڈالر اور کپڑوں کے پیکٹ کی قیمت 5 ڈالر ہے۔ یہی اس کے کل اخراجات ہیں۔ وہ حساب لگاتا ہے کہ اس کی کل ہفتہ وار آمدنی 92 ڈالر ہوگی۔ منافع کل آمدنی اور کل اخراجات کے درمیان فرق کو کہتے ہیں، تو کم ہر ہفتے کتنے ڈالر منافع کمائے گا؟,20," کِم کے پاس موجود 3 کلائنٹس کے لیے، اسے 3*2=$<<3*2=6>>6 کا خرچ آئے گا  
     کِم کے پاس موجود 3 کلائنٹس کے لیے، اسے 3*1=$<<3*1=3>>3 کا خرچ آئے گا  
     کِم کے پاس موجود 3 کلائنٹس کے لیے، اسے 3*$0.50=$<<3*.50=1.50>>1.50 کا خرچ آئے گا  
     کِم کے پاس موجود 3 کلائنٹس کے لیے، اسے 3*10=$<<3*10=30>>30 کا خرچ آئے گا  
     کِم کے پاس موجود 3 کلائنٹس کے لیے، اسے 3*8=$<<3*8=24>>24 کا خرچ آئے گا  
     ہم جانتے ہیں کہ کِم کے پاس موجود 3 کلائنٹس کے لیے اس کے اخراجات $6+$3+$1.50+$30+$24=$64.50 تھے  
     کِم کے پاس موجود 8 کلائنٹس کے لیے، اسے 8*2=$<<8*2=16>>16 کا خرچ آئے گا  
     کِم کے پاس موجود 8 کلائنٹس کے لیے، اسے 8*1=$<<8*1=8>>8 کا خرچ آئے گا  
     کِم کے پاس موجود 8 کلائنٹس کے لیے، اسے 8*$0.50=$<<8*.50=4>>4 کا خرچ آئے گا  
     کِم کے پاس موجود 8 کلائنٹس کے لیے، اسے 8*10=$<<8*10=80>>80 کا خرچ آئے گا  
     کِم کے پاس موجود 8 کلائنٹس کے لیے، اسے 8*8=$<<8*8=64>>64 کا خرچ آئے گا  
     ہم جانتے ہیں کہ کِم کے پاس موجود 8 کلائنٹس کے لیے اس کے اخراجات $16+$8+$4+$80+$64=$172 تھے  
     اس کے پاس موجود کل کلائنٹس کی تعداد 8+3=11 ہے  
     ہم جانتے ہیں کہ کِم اپنے تمام کلائنٹس سے $92 کمائے گا  
     ہم جانتے ہیں کہ اس کے تمام اخراجات $172 تھے  
     ہمارے پاس معلوم ہے کہ اس کی کل آمدنی $92 ہے  
     ہماری معلومات کو استعمال کرتے ہوئے، کِم ہر ہفتے $92-$172=-$80 کمائے گا
#### -80",False
جان کے پاس دس ہیکٹر پر مشتمل انناس کا ایک کھیت ہے۔ ہر ہیکٹر میں 100 انناس ہیں۔ جان ہر 3 مہینے بعد اپنے انناس کی فصل کاٹ سکتا ہے۔ تو بتائیں، جان ایک سال میں کل کتنے انناس کاٹ سکتا ہے؟,4000," جان ہر 3 ماہ بعد اپنی انناس کی فصل کاٹتا ہے، اس لیے وہ 12 ماہ / 3 = <<12/3=4>>4 بار کٹائے گا۔  
انناس کی تعداد کو اس کی کٹائی کی باروں سے ضرب دینے پر پتہ چلتا ہے کہ جان ایک سال میں 10 x 100 x 4 = <<10*100*4=4000>>4,000 انناس کاٹ سکتا ہے۔
#### 4000",True
جانی اپنے کمرے کے فرش سے کھلونے اٹھا رہا ہے۔ اس نے 500 ٹکڑوں والا لیگو کا ایک ڈبہ فرش پر الٹ دیا تھا، ایک دوسرا ڈبہ جس میں پہلے والے سے 3 گنا زیادہ ٹکڑے تھے، اور ایک تیسرا جس میں پہلے والے کے مقابلے میں چوتھائی (1/4) ٹکڑے تھے۔ اگر جانی تمام لیگو اٹھا لے تو وہ کل کتنے ٹکڑے اٹھائے گا؟,2125," پہلا ڈبہ 500 لیگوز کا تھا  
ایک اور ڈبہ جس میں پہلے سے 3 گنا زیادہ لیگوز تھے = <<500*3=1500>>1500  
تیسرا ڈبہ جس میں پہلے سے چار گنا کم لیگوز تھے = 125  
کل مل کر وہ 500 + 1500 + 125 = <<500+1500+125=2125>>2125 لیگوز اٹھاتا ہے
#### 2125",True
ڈیبرا ایک شہد کی مکھیوں کے چھتے کی نگرانی کر رہی ہے تاکہ یہ دیکھ سکے کہ ایک دن میں کتنی مکھیاں آتی اور جاتی ہیں۔ وہ دیکھتی ہے کہ پہلے 6 گھنٹوں میں 30 مکھیاں چھتے سے نکلتی ہیں، اور پھر اگلے 6 گھنٹوں میں اس کی آدھی تعداد واپس آ جاتی ہے۔ اس کے بعد اگلے 6 گھنٹوں میں، وہ پہلے نکلی ہوئی مکھیوں سے دوگنی تعداد کو چھتے سے نکلتے ہوئے دیکھتی ہے۔ پھر، ہر وہ مکھی جو پہلے گئی تھی اور ابھی تک واپس نہیں آئی تھی، اگلے 6 گھنٹوں میں چھتے میں واپس آ جاتی ہے۔ ڈیبرا نے دن کے آخری 6 گھنٹوں میں کتنی مکھیوں کو چھتے میں واپس آتے ہوئے دیکھا؟,75," ڈیبورا کو پہلے 12 گھنٹوں میں 30/2=<<30/2=15>>15 مکھیاں واپس آنے کا مشاہدہ ہوا۔  
اس طرح، دن بھر میں 30+15 = <<30+15=45>>45 مکھیاں چھت پر آئیں۔  
اگر 30-15 = <<30-15=15>>15 مکھیاں ابھی تک واپس نہیں آئی تھیں، تو ڈیبورا کو دن کے آخر میں 15 مکھیاں واپس آنے کا مشاہدہ ہوا۔
#### 15",False
برٹنی اور اس کی امی عجائب گھر جاتی ہیں۔ وہاں داخلے کی قیمت بڑوں کے لیے 12 ڈالر اور بچوں کے لیے 10 ڈالر ہے۔ برٹنی کی امی کیشئیر کو ایک بچے اور ایک بڑے کے ٹکٹ کے پیسے دیتی ہیں۔ اگر انہیں 8 ڈالر بقایا واپس ملے، تو انہوں نے کیشئیر کو کل کتنے ڈالر دیے تھے؟,30," پہلے بچے کے ٹکٹ کی قیمت معلوم کریں: $10 / 2 = $<<10/2=5>>5  
     پھر بڑوں کے ٹکٹ کی قیمت معلوم کریں: $12 - $5 = $7  
     آخر میں، تمام ٹکٹوں کی قیمتوں کو جمع کر کے کل لاگت معلوم کریں: $5 + $7 + $8 = $<<5+7+8=20>>20
#### 20",False
چارلی کے فیس بک پر ڈوروتھی سے تین گنا زیادہ دوست ہیں۔ جیمز کے فیس بک پر ڈوروتھی سے چار گنا زیادہ دوست ہیں۔ اگر چارلی کے فیس بک پر 12 دوست ہیں تو جیمز کے فیس بک پر کتنے دوست ہیں؟,16," چارلی کے دوستوں کی تعداد کو x مان لیں  
     جیمز کے دوستوں کی تعداد کو y مان لیں  
     3x = 12 (چارلی کا دوستوں کی تعداد)  
     x = <<4=4>>4 (چارلی کے دوستوں کی تعداد)  
     jy = 3 (جیمز کا دوستوں کی تعداد)  
     y = 4 (جیمز کے دوستوں کی تعداد)
#### 4",False
اسٹیو اور ٹم یہ دیکھنے کا فیصلہ کرتے ہیں کہ کون اسکول سے گھر سب سے تیزی سے پہنچ سکتا ہے۔ اسٹیو ٹم سے زیادہ دور رہتا ہے، اس لیے اسے اپنی بائیک چلانے کی اجازت ہے۔ اسٹیو اسکول سے 3 میل دور رہتا ہے اور 440 فٹ فی منٹ کی رفتار سے بائیک چلا سکتا ہے۔ ٹم اسکول سے 2 میل دور رہتا ہے۔ اگر ٹم 264 فٹ فی منٹ کی رفتار سے اپنے اسکیٹ بورڈ پر سواری کر سکتا ہے،تو جیتنے والے کو ہارنے والے کے ریس ختم کرنے سے پہلے اپنے گھر پر کتنا انتظار کرنا پڑے گا؟,4," اسٹیو کو ٹم پر 1 میل کی دیر لگے گی کیونکہ 3 - 2 = <<3-2=1>>1  
اسٹیو کو 44 منٹ تک انتظار کرنا پڑے گا کیونکہ 1 * 440 = <<1*440=440>>440  
ٹم کو 60 منٹ تک انتظار کرنا پڑے گا کیونکہ 1 * 264 = <<1*264=264>>264  
اسٹیو کو 24 منٹ تک انتظار کرنا پڑے گا کیونکہ 440 - 264 = <<440-264=176>>176  
اسٹیو کو 8 منٹ تک انتظار کرنا پڑے گا کیونکہ 176 / 22 = <<176/22=8>>8
#### 8",False
شونڈا نے فیصلہ کیا کہ اس کے محلے کے بچوں کو سائیکلوں میں ہوا بھرنے کی سروس کی واقعی ضرورت ہے۔ اس نے یہ طے کیا کہ سب سے بہتر طریقہ یہ ہے کہ فی ٹائر چارج لیا جائے۔۔ ہر ٹائر میں ہوا بھرنے کی قیمت 25 سینٹ ہے۔ پہلے دن، 5 لوگ اپنی سائیکلوں کے دونوں ٹائروں میں ہوا بھروانے کے لیے آئے۔ 3 لوگ اپنی تین پہیوں والی سائیکلوں کے تمام ٹائروں میں ہوا بھروانے کے لیے آئے۔ آخر میں، ایک شخص ایک پہیے والی سائیکل پر بھی آیا۔ اس دن اس نے کتنے ڈالر کمائے؟,5," شاندا نے پہلے دن $0.50 سے زیادہ کمایا کیونکہ 5*2*.25=$<<5*2*.25=1>>1  
     شاندا نے $1.35 سے زیادہ کمائے کیونکہ 3*3*.25=$<<(3*3)*.25=1.35>>1.35  
     شاندا نے کل $1.85 کمائے کیونکہ 1+.5+1.35=$<<1+.5+1.35=1.85>>1.85
#### 1.85",False
کارل دس پیکٹ کوکیز خریدتا ہے۔ ہر پیکٹ میں چھ کوکیز ہوتی ہیں۔ ہر کوکی کی قیمت 0.10 ڈالر ہے۔ اگر وہ 10 ڈالر کے نوٹ سے ادائیگی کرتا ہےتو اسے کتنی بقایا رقم ملے گی؟,4," وہ 10/0.1 = <<10/.1=100>>100 کوکیز خریدتا ہے  
     تو اس نے 100/6 = <<100/6=16>>16 پیکجز خریدے  
     جس کا مطلب ہے کہ اسے 16-10 = <<16-10=6>>6 بقایا پیکجز ملتے ہیں
#### 6",False
ڈیو نے فرانسیسی فرائز کا ایک بڑا پیکٹ خریدا اور اس نے چودہ فرائز کھائے، اس سے پہلے کہ ایک بھوکا سیگل اس کے ہاتھ سے پیکٹ چھین لے۔ جب سیگل نیچے اترا، تو اس نے ڈیو کے کھائے ہوئے فرائز کی آدھی مقدار ہڑپ کر لی۔ پھر تین کبوتروں نے اسے کھانے سے دور بھگا دیا، اور ہر کبوتر نے تین فرائز کھا لیے۔ بعد میں، ایک ریکون نے باقی بچ جانے والے فرائز کا دو تہائی حصہ چرا لیا۔ چیونٹیاں آخری فرائی اٹھا کر لے گئیں، جس کے بعد پانچ فرائز باقی رہ گئے۔ جب ڈیو نے پیکٹ خریدا تھا تو اس میں کل کتنے فرینچ فرائز تھے؟,48," 14 + (1/2) * 14 = <<14+(1/2)*14=21>>21
     3 * 3 = <<3*3=9>>9
     21 - 9 - 6 = <<21-9-6=6>>6
     6 / 5 = <<6/5=1.2>>1.2
     15 - 1.2 = <<15-1.2=13.8>>13.8
     13.8 + 0.4 + 3 + 6 = <<13.8+0.4+3+6=23.2>>23.2
     23.2 + 5 = <<23.2+5=28.2>>28.2
#### 28.2",False
پیر، بدھ اور جمعہ کو، کالج کے طالب علم کیمو کے پاس ہر روز تین 1 گھنٹے کی کلاسیں ہوتی ہیں۔ منگل اور جمعرات کو، اس کی ہر روز دو 2 گھنٹے کی کلاسیں ہوتی ہیں۔ ایک سمسٹر میں 16 ہفتے ہوتے ہیں۔ ایک سمسٹر میں، کیمو کلاسوں میں کل کتنے گھنٹے گزارتا ہے؟,272," پیر اور بدھ کے دن، کیمو کی 3*1=<<3*1=3>>3 کلاشیں ہیں  
     جمعرات اور جمعہ کے دن، کیمو کی 3*1=<<3*1=3>>3 کلاشیں ہیں  
     منگل اور جمعرات کے دن، کیمو کی 2*2=<<2*2=4>>4 کلاشیں ہیں  
     ہفتے کے پانچ دنوں میں، کیمو کی 3+3+4=<<3+3+4=10>>10 کلاشیں ہیں  
     ایک سمسٹر میں 16 ہفتے ہوتے ہیں، لہذا یہ 5*16=<<5*16=80>>80 کلاشیں بنتی ہیں  
     ایک گھنٹے کی کلاس 60 منٹ تک چلتی ہے، لہذا ایک سمسٹر میں، کیمو کلاس روم میں 80*60=<<80*60=4800>>4800 منٹ گزارتا ہے
#### 4800",False
بل روزانہ 300 رول، 120 چاکلیٹ کروسان، اور 60 باگٹ بناتا ہے۔ ہر رول 4 انچ لمبا ہوتا ہے، ہر کروسان 6 انچ لمبا ہوتا ہے، اور ہر باگٹ دو فٹ لمبا ہوتا ہے۔ اگر بل تمام بیکڈ سامان کو سرے سے سرے تک رکھتا ہے، تو ان کی کل لمبائی کتنی فٹ ہوگی؟,280," پہلے یہ معلوم کریں کہ وہ کتنے فٹ رولز بنا رہا ہے: 300 رول * 1 فٹ/12 انچ = <<300*1/12=25>>25 فٹ  
     پھر یہ معلوم کریں کہ وہ کتنے فٹ کروسن بنا رہا ہے: 120 کروسن * 1 فٹ/6 انچ = <<120*1/6=20>>20 فٹ  
     اور آخر میں، یہ معلوم کریں کہ وہ کتنے فٹ باگٹ بنا رہا ہے: 60 باگٹ * 2 فٹ/باگٹ = <<60*2=120>>120 فٹ  
     اب سب کو جمع کر کے یہ معلوم کریں کہ وہ کتنا کل فٹ بنا رہا ہے: 25 فٹ + 20 فٹ + 120 فٹ = <<25+20+120=165>>165 فٹ
#### 165",False
چڑیا گھر کا نگہبان چڑیا گھر کے تمام بندروں کو کھانا کھلاتا ہے۔ وہ ہر دو مہینے بعد ایک مقامی فارم سے تمام کیلے منگواتا ہے۔ اگر بندروں کو ہر مہینے 200 کیلے، گوریلوں کو 400 کیلے، اور بابونوں کو 100 کیلے کی ضرورت ہو، تو اسے دو مہینے کے لیے کتنے کیلے منگوانے ہوں گے؟,1400," اسے ہر مہینے 200+400+100=<<200+400+100=700>>700 کیلے درکار ہوتے ہیں  
اس طرح اسے 2*700=<<2*700=1400>>1400 کیلے درکار ہوتی ہیں
#### 1400",True
بلیک اور کیلی یہ دیکھنے کے لیے مقابلہ کر رہے ہیں کہ 15 منٹ میں کون سب سے زیادہ دوڑ سکتا ہے۔ انہوں نے یہ مقابلہ ایک 100 گز لمبے فٹ بال کے میدان میں کرنے کا فیصلہ کیا۔ بلیک 15 بار میدان کے ایک سرے سے دوسرے سرے تک دوڑتا ہے۔ کیلی ایک بار پورا میدان دوڑتی ہے، اور پھر فیصلہ کرتی ہے کہ وہ بلیک کے ساتھ نہیں دوڑنا چاہتی، اس لیے وہ 40 گز کی لائن تک دوڑ کر واپس آنا شروع کر دیتی ہے۔ وہ یہ 34 بار کرتی ہے۔ جیتنے والا ہارنے والے سے کتنا زیادہ فاصلہ طے کرتا ہے؟,80," بلیک 2 * 100 / 15 = <<2*100/15=13.33>>13.33 گز فی گیند بنک کر رہا ہے۔  
     کالی 40 / 34 = <<40/34=.1176>>1.176 گز فی گیند بنک کر رہی ہے۔  
     بلیک کالی سے 13.333 - 1.176 = <<13.333-1.176=12.157>>12.157 گز آگے ہے۔
#### 12.157",False
رافیل اسکول کا کچھ سامان خریدنے گیا۔ اس نے 4 قلم خریدے جن کی قیمت 1.5 ڈالر تھی، 2 نوٹ بکس جن کی قیمت 4 ڈالر تھی، اور بانڈ پیپر کا ایک رم جس کی قیمت 20 ڈالر تھی۔ رافیل نے تمام چیزوں پر کتنا خرچ کیا؟,34," رافیل نے 4 * $1.50 = $<<4*1.5=6>>6 قلم خریدے  
اس نے 2 * $4 = $<<2*4=8>>8 نوٹ بک بھی خریدے  
اس طرح کل لاگت $6 + $8 + $20 = $<<6+8+20=34>>34 بنتی ہے
#### 34",True
فن تالاب میں 11 ٹڈپولز کو تیرتے ہوئے دیکھتا ہے۔ اچانک، وہ 6 ٹڈپولز کو کنول کے پتے کے نیچے سے نکلتے ہوئے دیکھتا ہے، پھر وہ 2 ٹڈپولز کو ایک پتھر کے نیچے چھپتے ہوئے دیکھتا ہے۔ اب فن کو تالاب میں کتنے ٹڈپولز نظر آ رہے ہیں؟,15," فن نے 11 - 6 = <<11-6=5>>5 ٹڈپولز کو تیرتے ہوئے دیکھا  
اس نے 5 - 2 = <<5-2=3>>3 ٹڈپولز کو پانی کی گہرائی میں چھپتے ہوئے دیکھا  
فن کو اب تالاب میں 11 - 5 + 3 = <<11-5+3=9>>9 ٹڈپولز نظر آئے
#### 9",False
ایک ٹینک میں پانی کی گہرائی پیر کو 17 فٹ تھی۔ منگل کو ٹینک میں 7 فٹ زیادہ پانی شامل ہوا۔ بدھ کو پانی کی گہرائی منگل کی گہرائی کا دو تہائی ہے۔ بدھ کو ٹینک میں پانی کی گہرائی کتنی ہے؟,16," پیر کو، ٹینک میں کل پانی کی گہرائی 17 + 7 = <<17+7=24>>24 فٹ تھی۔  
     بدھ کو، ٹینک میں پانی کی گہرائی 2/3 * 24 = <<2/3*24=16>>16 فٹ تھی۔
#### 16",True
آناکین اور لوکسن آج ساحل پر گئے۔ آناکین نے 10 سمندری ستارے، 6 سمندری گھوڑے، اور 3 کلاؤن مچھلیاں پکڑیں۔ جبکہ لوکسن نے آناکین کے مقابلے میں 5 کم سمندری ستارے، 3 کم سمندری گھوڑے، اور 2 زیادہ کلاؤن مچھلیاں پکڑیں۔ وہ دونوں مل کر کُل کتنی مچھلیاں پکڑ سکے؟,32," آناکین: 10 + 6 + 3 = <<10+6+3=19>>19  
     لوکسن: 5 - 5 + 3 - 3 + 2 = <<5-5+3-3+2=2>>2  
     کل: 19 + 2 = <<19+2=21>>21 سمندری مچھلیاں
#### 21",False
اگر کنچوں کے ایک تھیلے کی قیمت 20 ڈالر ہے اور ہر دو مہینے بعد اس کی قیمت میں اصل قیمت کا 20 فیصد اضافہ ہو جاتا ہے، تو 36 مہینوں کے بعد کنچوں کے تھیلے کی قیمت کتنی ہوگی؟,92," اگر ہر دو ماہ بعد ڈالی کی قیمت میں 20% کا اضافہ ہوتا ہے، تو یہ 1.2 گنا زیادہ ہوجائے گی۔  
     پہلے 18 ماہ تک، ڈالی کی قیمت 20 x 1.2 = $<<20*1.2=24>>24 ہوگی۔  
     اگلی دفعہ 18 ماہ بعد، ڈالی کی قیمت $24 x 1.2 = $<<24*1.2=28.8>>28.8 ہوگی۔  
     اس طرح، 36 ماہ بعد ڈالی کی قیمت $28.8 x 1.2 = $<<28.8*1.2=34.56>>34.56 ہوگی۔
#### 34.56",False
